"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","0","...44","...45"
"City of Monterey Park","Monterey Park","CA",NA,"90286","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,4,"MB","PT",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,19928,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Crow Tribe of Indians","Crow Agency","MT","8T14","88188","Tribe","Reduced Reporter",0,4,"DR","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"M-1 Rail, dba: QLINE Detroit","Detroit","MI","5213","50213","Private-Non-Profit Corporation","Full Reporter",3734090,4,"SR","PT",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,142415,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Montgomery","Montgomery","NY","2R02-046","2R02-20973","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,1.0012,NA,0.0228,NA,72.321,NA,1.6469,NA,43.9142,NA,0,NA,NA,8274,NA,362907,NA,8264,NA,5018,NA,0,NA,49975,NA,"No",NA,NA,NA,NA,NA,NA
"Blue Lake Rancheria","Blue Lake","CA","9T02","99292","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,2.4201,NA,0.0723,NA,66.9251,NA,2,NA,33.4625,NA,0,NA,NA,6268,NA,86668,NA,2590,NA,1295,NA,0,NA,28419,NA,"No",NA,NA,NA,NA,NA,NA
"McKinney Avenue Transit Authority","Dallas","TX","6133","60133","Private-Non-Profit Corporation","Full Reporter",5121892,3,"SR","DO",3,NA,0.05,NA,0.019,NA,111.7471,NA,42.5848,NA,2.6241,NA,2.0027,NA,NA,33872,NA,1778343,NA,677694,NA,15914,NA,887958,NA,72029,NA,"No",NA,NA,NA,NA,NA,NA
"Oakland Heights, dba: Oakland Public Transit","Oakland","NE","7R04-006","7R04-70124","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0.0441,NA,9e-04,NA,180.6117,NA,3.5052,NA,51.5275,NA,0,NA,NA,45,NA,52558,NA,1020,NA,291,NA,0,NA,14397,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Bluefield/Graham Transit","Bluefield","VA","3R06-004","3R06-30164","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,0.2501,NA,0.0249,NA,38.1973,NA,3.807,NA,10.0334,NA,0,NA,NA,7909,NA,317305,NA,31625,NA,8307,NA,0,NA,130428,NA,"No",NA,NA,NA,NA,NA,NA
"Sault Ste. Marie Tribe of Chippewa Indians","Sault Sainte Marie","MI",NA,"50523","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0,NA,0,NA,36.709,NA,0.2715,NA,135.2279,NA,0,NA,NA,0,NA,65856,NA,487,NA,1794,NA,0,NA,31436,NA,"No",NA,NA,NA,NA,NA,NA
"City of Richland Center","Richland Center","WI","5R06-056","5R06-50229","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","TX",3,NA,3.9405,NA,0.3229,NA,29.78,NA,2.4406,NA,12.202,NA,0,NA,NA,98663,NA,305513,NA,25038,NA,10259,NA,0,NA,105906,NA,"No",NA,NA,NA,NA,NA,NA
"Commmunity Memorial Health Center Burwell","Burwell","NE","7R04-024","7R04-70113","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,16.7404,NA,0.1331,NA,40.8657,NA,0.325,NA,125.7336,NA,0,NA,NA,7416,NA,55700,NA,443,NA,1363,NA,0,NA,23847,NA,"No",NA,NA,NA,NA,NA,NA
"Borough of Mt. Carmel, dba: Lower Anthracite Transportation System","Mount Carmel","PA","3R04-004","3R04-30116","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",3,NA,0.3837,NA,0.0378,NA,65.1085,NA,6.4143,NA,10.1505,NA,0,NA,NA,12112,NA,320399,NA,31565,NA,4921,NA,0,NA,48534,NA,"No",NA,NA,NA,NA,NA,NA
"Chattooga County Transit","Summerville","GA","4R03-077","4R03-41012","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.0405,NA,0.0954,NA,23.4682,NA,1.0975,NA,21.3835,NA,0,NA,NA,15253,NA,159842,NA,7475,NA,6811,NA,0,NA,47820,NA,"No",NA,NA,NA,NA,NA,NA
"Watonwan County","Saint James","MN","5R04-047","5R04-50448","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"DR","DO",3,NA,1.9457,NA,0.1236,NA,62.2651,NA,3.9549,NA,15.7438,NA,0,NA,NA,48125,NA,389406,NA,24734,NA,6254,NA,0,NA,138871,NA,"No",NA,NA,NA,NA,NA,NA
"Wildrose Public Transportation","Crosby","ND",NA,"8R03-88222","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,2.6067,NA,0.0581,NA,66.5243,NA,1.482,NA,44.8867,NA,0,NA,NA,7317,NA,125997,NA,2807,NA,1894,NA,0,NA,35481,NA,"No",NA,NA,NA,NA,NA,NA
"City of Eufaula","Eufaula","AL","4R01-002","4R01-41089","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.8138,NA,0.0334,NA,374.5434,NA,6.901,NA,54.2735,NA,0,NA,NA,7210,NA,215737,NA,3975,NA,576,NA,0,NA,8734,NA,"No",NA,NA,NA,NA,NA,NA
"City of Black Hawk","Black Hawk","CO","8R01-004","8R01-80119","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",3,NA,0,NA,0,NA,64.3246,NA,13.8543,NA,4.6429,NA,0,NA,NA,0,NA,576606,NA,124190,NA,8964,NA,0,NA,67622,NA,"No",NA,NA,NA,NA,NA,NA
"Walsh County Transportation Program","Park River","ND","8R03-018","8R03-80296","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,3.1323,NA,0.0519,NA,89.4602,NA,1.4827,NA,60.3355,NA,0,NA,NA,10747,NA,207011,NA,3431,NA,2314,NA,0,NA,40033,NA,"No",NA,NA,NA,NA,NA,NA
"City of Woodlake","Woodlake","CA","9R02-033","9R02-91079","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.5548,NA,0.034,NA,98.4952,NA,6.0382,NA,16.3119,NA,0,NA,NA,5608,NA,164881,NA,10108,NA,1674,NA,0,NA,14976,NA,"No",NA,NA,NA,NA,NA,NA
"The Mashpee Wampanoag Tribe","Mashpee","MA",NA,"10184","Tribe","Reduced Reporter",246695,3,"DR","DO",3,NA,0,NA,0,NA,105.2425,NA,1.1814,NA,89.0821,NA,0,NA,NA,0,NA,234375,NA,2631,NA,2227,NA,0,NA,39774,NA,"No",NA,NA,NA,NA,NA,NA
"Southeast Missouri State University","Cape Girardeau","MO","7050","70050","University","Reduced Reporter",52900,3,"MB","DO",3,NA,0,NA,0,NA,30.1258,NA,14.4925,NA,2.0787,NA,0,NA,NA,0,NA,219798,NA,105737,NA,7296,NA,0,NA,93185,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Hatillo","Hatillo","PR","4151","40151","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",139171,3,"DR","DO",3,NA,0,NA,0,NA,92.2209,NA,1.4905,NA,61.8708,NA,0,NA,NA,0,NA,136487,NA,2206,NA,1480,NA,0,NA,8034,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Quartzsite","Quartzsite","AZ",NA,"9R01-99437","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,8.4881,NA,0.0984,NA,83.6421,NA,0.9697,NA,86.2572,NA,0,NA,NA,16832,NA,171048,NA,1983,NA,2045,NA,0,NA,22378,NA,"No",NA,NA,NA,NA,NA,NA
"County of Ventura","Ventura","CA",NA,"90298","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",214811,3,"MB","PT",3,NA,0,NA,0,NA,119.4799,NA,3.5379,NA,33.7712,NA,0,NA,NA,0,NA,240991,NA,7136,NA,2017,NA,0,NA,22406,NA,"No",NA,NA,NA,NA,NA,NA
"Sullivan County Transportation","Monticello","NY","2R02-042","2R02-20937","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,1.9895,NA,0.1171,NA,38.1409,NA,2.2449,NA,16.9904,NA,0,NA,NA,32742,NA,279611,NA,16457,NA,7331,NA,0,NA,159094,NA,"No",NA,NA,NA,NA,NA,NA
"Lancaster Co Rural Transit","Lincoln","NE","7R04-037","7R04-70164","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.3053,NA,0.0253,NA,94.7078,NA,1.0411,NA,90.9663,NA,0,NA,NA,2801,NA,110524,NA,1215,NA,1167,NA,0,NA,20058,NA,"No",NA,NA,NA,NA,NA,NA
"City of Atascadero, dba: Atascadero Dial A Ride","Atascadero","CA","9194","90194","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",65088,3,"DR","PT",3,NA,3.3162,NA,0.0391,NA,174.7356,NA,2.0609,NA,84.7852,NA,0,NA,NA,15145,NA,387214,NA,4567,NA,2216,NA,0,NA,21739,NA,"No",NA,NA,NA,NA,NA,NA
"City of Rio Vista, dba: Rio Vista Delta Breeze","Rio Vista","CA","9R02-032","9R02-91014","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",3,NA,1.0332,NA,0.0095,NA,141.4066,NA,1.3016,NA,108.6416,NA,0,NA,NA,4829,NA,507791,NA,4674,NA,3591,NA,0,NA,45784,NA,"No",NA,NA,NA,NA,NA,NA
"Ketchikan Indian Community","Ketchikan","AK","0T34","239","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0,NA,0,NA,784.0064,NA,2.9872,NA,262.4571,NA,0,NA,NA,0,NA,122305,NA,466,NA,156,NA,0,NA,1440,NA,"No",NA,NA,NA,NA,NA,NA
"City of Taft","Taft","CA","9R02-010","9R02-91066","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.375,NA,0.2364,NA,41.4004,NA,4.1209,NA,10.0465,NA,0,NA,NA,52068,NA,220250,NA,21923,NA,5320,NA,0,NA,51171,NA,"No",NA,NA,NA,NA,NA,NA
"City of Beverly","Beverly","MA","1157","10179","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",4181019,3,"MB","PT",3,NA,0.1987,NA,0.0143,NA,50.4859,NA,3.6253,NA,13.9259,NA,0,NA,NA,2242,NA,157112,NA,11282,NA,3112,NA,0,NA,44892,NA,"No",NA,NA,NA,NA,NA,NA
"Putnam County CommissionTransit","Eatonton","GA","4R03-028","4R03-40945","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.1253,NA,0.0947,NA,46.1834,NA,2.0571,NA,22.4504,NA,0,NA,NA,22651,NA,239276,NA,10658,NA,5181,NA,0,NA,88251,NA,"No",NA,NA,NA,NA,NA,NA
"City of River Falls","River Falls","WI","5R06-039","5R06-50303","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,3.0035,NA,0.199,NA,32.4185,NA,2.1484,NA,15.0894,NA,0,NA,NA,51952,NA,261001,NA,17297,NA,8051,NA,0,NA,67844,NA,"No",NA,NA,NA,NA,NA,NA
"City of Lamar","Lamar","MO","7R03-004","7R03-70211","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.3002,NA,0.189,NA,51.9368,NA,7.5495,NA,6.8795,NA,0,NA,NA,22223,NA,117585,NA,17092,NA,2264,NA,0,NA,41194,NA,"No",NA,NA,NA,NA,NA,NA
"Garden County","Oshkosh","NE",NA,"7R04-77078","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,11.7351,NA,0.1063,NA,152.7655,NA,1.3833,NA,110.4344,NA,0,NA,NA,27824,NA,261840,NA,2371,NA,1714,NA,0,NA,43001,NA,"No",NA,NA,NA,NA,NA,NA
"Yavapai-Apache Nation","Camp Verde","AZ","9T14","99328","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,0,NA,0,NA,70.4674,NA,0.3315,NA,212.5831,NA,0,NA,NA,0,NA,304419,NA,1432,NA,4320,NA,0,NA,74366,NA,"No",NA,NA,NA,NA,NA,NA
"Village of Prairie du Sac","Prairie Du Sac","WI","5R06-035","5R06-50291","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","TX",3,NA,4.6036,NA,0.2978,NA,27.1303,NA,1.7552,NA,15.4571,NA,0,NA,NA,43536,NA,146178,NA,9457,NA,5388,NA,0,NA,39122,NA,"No",NA,NA,NA,NA,NA,NA
"Madison County Council of Governments, dba: Transportation for Rural Areas of Madison County","Anderson","IN","5R02-013","5R02-50272","MPO, COG or Other Planning Agency","Rural Reporter",0,3,"DR","DO",3,NA,0.6421,NA,0.0223,NA,71.6127,NA,2.4925,NA,28.7308,NA,0,NA,NA,8474,NA,379189,NA,13198,NA,5295,NA,0,NA,119588,NA,"No",NA,NA,NA,NA,NA,NA
"City  of Crawford","Crawford","NE","7R04-014","7R04-70247","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.4139,NA,0.0566,NA,88.6883,NA,3.5478,NA,24.9981,NA,0,NA,NA,5247,NA,92768,NA,3711,NA,1046,NA,0,NA,10786,NA,"No",NA,NA,NA,NA,NA,NA
"University of Montana, dba: UDASH","Missoula","MT","8107","80107","University","Full Reporter",82157,3,"MB","DO",3,NA,0,NA,0,NA,75.8714,NA,6.5204,NA,11.636,NA,6.7494,NA,NA,0,NA,407657,NA,35034,NA,5373,NA,60399,NA,60004,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County CAP, Inc./Carroll County Transit","Berlin","NH","1R04-011","1R04-10170","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0.5958,NA,0.0106,NA,74.8189,NA,1.3309,NA,56.2171,NA,0,NA,NA,2382,NA,224756,NA,3998,NA,3004,NA,0,NA,51305,NA,"No",NA,NA,NA,NA,NA,NA
"City of Milwaukee","Milwaukee","WI",NA,"55312","City, County or Local Government Unit or Department of Transportation","Full Reporter",1376476,3,"SR","PT",3,NA,0,NA,0,NA,351.0277,NA,23.3501,NA,15.0332,NA,12.9247,NA,NA,0,NA,4527555,NA,301170,NA,12898,NA,350302,NA,74463,NA,"No",NA,NA,NA,NA,NA,NA
"Village of Plover","Plover","WI","5R06-031","5R06-50277","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,2.5414,NA,0.2826,NA,25.4885,NA,2.8341,NA,8.9935,NA,0,NA,NA,67517,NA,238929,NA,26567,NA,9374,NA,0,NA,151831,NA,"No",NA,NA,NA,NA,NA,NA
"Ninilchik Village","Ninilchik","AK",NA,"414","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,4.7447,NA,0.0054,NA,245.6588,NA,0.2813,NA,873.4535,NA,0,NA,NA,1580,NA,290860,NA,333,NA,1184,NA,0,NA,21979,NA,"No",NA,NA,NA,NA,NA,NA
"Eppson Center for Seniors","Laramie","WY","8R05-005","8R05-80252","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0.6661,NA,0.0248,NA,51.6943,NA,1.9244,NA,26.8628,NA,0,NA,NA,3170,NA,127840,NA,4759,NA,2473,NA,0,NA,29571,NA,"No",NA,NA,NA,NA,NA,NA
"Perkins County Public Transit","Grant","NE","7R04-044","7R04-70126","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.0233,NA,0.0718,NA,22.8514,NA,1.6042,NA,14.2446,NA,0,NA,NA,4749,NA,66109,NA,4641,NA,2893,NA,0,NA,11561,NA,"No",NA,NA,NA,NA,NA,NA
"Cape May Lewes Ferry","New Castle","NJ",NA,"20223","Independent Public Agency or Authority of Transit Service","Full Reporter",5441567,3,"FB","DO",3,NA,7.677,NA,0.2355,NA,3120.0569,NA,95.6931,NA,32.6048,NA,1.931,NA,NA,5140956,NA,21834158,NA,669660,NA,6998,NA,11307289,NA,66909,NA,"No",NA,NA,NA,NA,NA,NA
"Wabaunsee County General Public Transportation","Alma","KS","7R02-026","7R02-70218","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.4983,NA,0.0649,NA,42.897,NA,1.1145,NA,38.4891,NA,0,NA,NA,4352,NA,67048,NA,1742,NA,1563,NA,0,NA,38214,NA,"No",NA,NA,NA,NA,NA,NA
"City of Black River Falls","Black River Falls","WI","5R06-012","5R06-50239","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,2.8178,NA,0.3053,NA,28.8829,NA,3.1299,NA,9.2282,NA,0,NA,NA,85363,NA,279558,NA,30294,NA,9679,NA,0,NA,106355,NA,"No",NA,NA,NA,NA,NA,NA
"City of Brandon - Brandon City Transit","Brandon","SD","8R04-005","8R04-80154","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.2164,NA,0.1191,NA,76.5678,NA,4.1144,NA,18.6099,NA,0,NA,NA,18101,NA,151987,NA,8167,NA,1985,NA,0,NA,16516,NA,"No",NA,NA,NA,NA,NA,NA
"Park County Windrider Transit","Livingston","MT",NA,"8R02-88293","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,0,NA,0,NA,52.8942,NA,1.3883,NA,38.0996,NA,0,NA,NA,0,NA,158418,NA,4158,NA,2995,NA,0,NA,28145,NA,"No",NA,NA,NA,NA,NA,NA
"Walker County Commission","Jasper","AL","4R01-027","4R01-41173","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.6805,NA,0.0673,NA,132.2053,NA,3.3212,NA,39.8066,NA,0,NA,NA,5377,NA,79852,NA,2006,NA,604,NA,0,NA,11472,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Toa Baja","Toa Baja","PR","4182","40182","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",2148346,3,"DR","DO",3,NA,0,NA,0,NA,125.4362,NA,1.8333,NA,68.4198,NA,0,NA,NA,0,NA,224280,NA,3278,NA,1788,NA,0,NA,20736,NA,"No",NA,NA,NA,NA,NA,NA
"Southeast Nebraska Community Action Partnership","Humboldt","NE","7R04-048","7R04-70112","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,1.3619,NA,0.085,NA,57.9457,NA,3.6172,NA,16.0196,NA,0,NA,NA,8261,NA,97175,NA,6066,NA,1677,NA,0,NA,17343,NA,"No",NA,NA,NA,NA,NA,NA
"Hart County Public Transit","Hartwell","GA","4R03-008","4R03-41144","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.0975,NA,0.0594,NA,31.3943,NA,1.6999,NA,18.4681,NA,0,NA,NA,7405,NA,124604,NA,6747,NA,3969,NA,0,NA,40852,NA,"No",NA,NA,NA,NA,NA,NA
"Lane Council of Governments","Eugene","OR",NA,"0R02-00464","MPO, COG or Other Planning Agency","Rural Reporter",0,3,"MB","PT",3,NA,4.005,NA,0.0375,NA,84.0897,NA,0.7883,NA,106.6779,NA,0,NA,NA,20650,NA,550031,NA,5156,NA,6541,NA,0,NA,149572,NA,"No",NA,NA,NA,NA,NA,NA
"Gates County","Gatesville","NC","4R06-061","4R06-40947","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.9861,NA,0.0248,NA,59.5888,NA,1.4961,NA,39.8297,NA,0,NA,NA,9243,NA,373324,NA,9373,NA,6265,NA,0,NA,211091,NA,"No",NA,NA,NA,NA,NA,NA
"Guide Rock","Guide Rock","NE","7R04-059","7R04-70098","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.0364,NA,0.0692,NA,81.907,NA,2.7831,NA,29.4302,NA,0,NA,NA,2012,NA,29077,NA,988,NA,355,NA,0,NA,17441,NA,"No",NA,NA,NA,NA,NA,NA
"Gila River Indian Community","Sacaton","AZ",NA,"99436","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,0,NA,0,NA,293.8211,NA,2.1169,NA,138.7999,NA,0,NA,NA,0,NA,487743,NA,3514,NA,1660,NA,0,NA,29369,NA,"No",NA,NA,NA,NA,NA,NA
"Gonzalez County Senior Citizens Association","Gonzales","TX",NA,"6R05-66279","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,0,NA,0,NA,111.679,NA,3.8143,NA,29.2789,NA,0,NA,NA,0,NA,141944,NA,4848,NA,1271,NA,0,NA,10149,NA,"No",NA,NA,NA,NA,NA,NA
"Banks County Transit","Homer","GA","4R03-001","4R03-40985","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.6816,NA,0.0444,NA,26.2598,NA,0.6941,NA,37.8332,NA,0,NA,NA,4426,NA,99577,NA,2632,NA,3792,NA,0,NA,51413,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Cranberry Isles","Islesford","ME","1R03-027","1R03-10153","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"FB","PT",3,NA,9.6366,NA,0.2081,NA,230.7127,NA,4.981,NA,46.3183,NA,0,NA,NA,17712,NA,85133,NA,1838,NA,369,NA,0,NA,2207,NA,"No",NA,NA,NA,NA,NA,NA
"Harlan Co. Public Transit","Alma","NE","7R04-028","7R04-70198","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,3.1981,NA,0.0776,NA,99.8456,NA,2.4235,NA,41.1992,NA,0,NA,NA,5875,NA,75683,NA,1837,NA,758,NA,0,NA,18060,NA,"No",NA,NA,NA,NA,NA,NA
"Project Concern","Atchison","KS","7R02-120","7R02-70267","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,1.9693,NA,0.0909,NA,35.4311,NA,1.6359,NA,21.6583,NA,0,NA,NA,10963,NA,120572,NA,5567,NA,3403,NA,0,NA,23187,NA,"No",NA,NA,NA,NA,NA,NA
"Pueblo of Santa Ana","Bernalillo","NM","6T11","66152","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,0,NA,0,NA,65.0239,NA,1.8328,NA,35.4782,NA,0,NA,NA,0,NA,176930,NA,4987,NA,2721,NA,0,NA,23491,NA,"No",NA,NA,NA,NA,NA,NA
"Phelps County Senior Citizen","Holdrege","NE","7R04-045","7R04-70182","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.0905,NA,0.0516,NA,104.6762,NA,4.9569,NA,21.1172,NA,0,NA,NA,7027,NA,136079,NA,6444,NA,1300,NA,0,NA,20512,NA,"No",NA,NA,NA,NA,NA,NA
"York County","Yorktown","VA",NA,"30203","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",1439666,3,"MB","DO",3,NA,0,NA,0,NA,36.1612,NA,17.2736,NA,2.0934,NA,0,NA,NA,0,NA,94887,NA,45326,NA,2624,NA,0,NA,21518,NA,"No",NA,NA,NA,NA,NA,NA
"Louisburg Area Senior Citizens, Inc.","Louisburg","KS","7R02-060","7R02-70184","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,4.4977,NA,0.1807,NA,71.8297,NA,2.8853,NA,24.8954,NA,0,NA,NA,10745,NA,59475,NA,2389,NA,828,NA,0,NA,30522,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Lexington","Lexington","MA","1159","10181","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",4181019,3,"MB","PT",3,NA,0.8001,NA,0.0153,NA,71.7722,NA,1.369,NA,52.4286,NA,0,NA,NA,9143,NA,599154,NA,11428,NA,8348,NA,0,NA,111643,NA,"No",NA,NA,NA,NA,NA,NA
"Cavalier County Senior Meals & Services","Langdon","ND","8R03-038","8R03-80233","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,1.8747,NA,0.0741,NA,54.216,NA,2.1426,NA,25.3038,NA,0,NA,NA,11323,NA,152835,NA,6040,NA,2819,NA,0,NA,28130,NA,"No",NA,NA,NA,NA,NA,NA
"Pueblo of Laguna, dba: Shaa'srk'a Transit Program","Laguna","NM","6T15","60620","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0,NA,0,NA,288.777,NA,0.5416,NA,533.228,NA,0,NA,NA,0,NA,350864,NA,658,NA,1215,NA,0,NA,11760,NA,"No",NA,NA,NA,NA,NA,NA
"Bleckley County Transit","Cochran","GA","4R03-016","4R03-41196","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,2.975,NA,0.0511,NA,62.8035,NA,1.0791,NA,58.2014,NA,0,NA,NA,6780,NA,132641,NA,2279,NA,2112,NA,0,NA,32463,NA,"No",NA,NA,NA,NA,NA,NA
"City of Socorro","Socorro","NM","6R03-026","6R03-60157","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.4949,NA,0.0144,NA,67.2495,NA,1.9617,NA,34.2815,NA,0,NA,NA,3066,NA,212374,NA,6195,NA,3158,NA,0,NA,48738,NA,"No",NA,NA,NA,NA,NA,NA
"City of Prairie du Chien","Prairie Du Chien","WI","5R06-034","5R06-50482","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,2.9222,NA,0.2688,NA,29.8373,NA,2.7446,NA,10.8713,NA,0,NA,NA,94365,NA,351066,NA,32293,NA,11766,NA,0,NA,134738,NA,"No",NA,NA,NA,NA,NA,NA
"White Pine - Ely Bus","Ely","NV","9R04-033","9R04-91099","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.8535,NA,0.0261,NA,80.7178,NA,2.4659,NA,32.734,NA,0,NA,NA,5272,NA,202198,NA,6177,NA,2505,NA,0,NA,28822,NA,"No",NA,NA,NA,NA,NA,NA
"Turner County","Ashburn","GA","4R03-065","4R03-41036","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,0.8655,NA,0.0056,NA,196.4574,NA,1.281,NA,153.3595,NA,0,NA,NA,1081,NA,191546,NA,1249,NA,975,NA,0,NA,12645,NA,"No",NA,NA,NA,NA,NA,NA
"Hillsdale Dial-A-Ride","Hillsdale","MI","5R03-035","5R03-50268","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.7499,NA,0.0928,NA,78.5628,NA,4.1651,NA,18.8621,NA,0,NA,NA,35889,NA,386843,NA,20509,NA,4924,NA,0,NA,44757,NA,"No",NA,NA,NA,NA,NA,NA
