"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"Harlan Co. Public Transit","Alma","NE","7R04-028","7R04-70198","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.0451,NA,0.0713,NA,86.2967,NA,3.0068,NA,28.7008,NA,0,NA,NA,4538,NA,63687,NA,2219,NA,738,NA,0,NA,16127,NA,"No",NA,NA,NA,NA,NA,NA
"Gila River Indian Community","Sacaton","AZ",NA,"99436","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,0,NA,0,NA,181.1218,NA,6.6848,NA,27.0946,NA,0,NA,NA,0,NA,432700,NA,15970,NA,2389,NA,0,NA,43450,NA,"No",NA,NA,NA,NA,NA,NA
"Inter-Lakes Community Action","Madison","SD","8R04-006","8R04-80282","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,1.3403,NA,0.0546,NA,96.5073,NA,3.9279,NA,24.5696,NA,0,NA,NA,9787,NA,179407,NA,7302,NA,1859,NA,0,NA,14590,NA,"No",NA,NA,NA,NA,NA,NA
"City of Santa Fe Springs","Santa Fe Springs","CA",NA,"90290","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,3,"DR","DO",3,NA,0,NA,0,NA,189.7468,NA,3.7581,NA,50.4896,NA,0,NA,NA,0,NA,285569,NA,5656,NA,1505,NA,0,NA,15045,NA,"No",NA,NA,NA,NA,NA,NA
"City of Whitewater","Whitewater","WI","5R06-048","5R06-50375","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,3.4933,NA,0.2856,NA,31.9703,NA,2.6135,NA,12.2327,NA,0,NA,NA,70492,NA,246843,NA,20179,NA,7721,NA,0,NA,64136,NA,"No",NA,NA,NA,NA,NA,NA
"Sitka Tribe of Alaska","Sitka","AK","0T14","14","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,0.6841,NA,0.0252,NA,96.9838,NA,3.568,NA,27.1816,NA,0,NA,NA,14612,NA,580545,NA,21358,NA,5986,NA,0,NA,72862,NA,"No",NA,NA,NA,NA,NA,NA
"Plumas County Transportation Commission","Quincy","CA","9R02-005","9R02-91119","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",3,NA,3.6691,NA,0.1216,NA,145.8858,NA,4.8341,NA,30.1782,NA,0,NA,NA,106405,NA,875169,NA,29000,NA,5999,NA,0,NA,202942,NA,"No",NA,NA,NA,NA,NA,NA
"St. Bernard Parish, dba: St. Bernard Transit","Chalmette","LA","6058","60058","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",899703,3,"MB","DO",3,NA,0.4297,NA,0.0384,NA,111.2607,NA,9.9316,NA,11.2027,NA,0,NA,NA,16043,NA,418229,NA,37333,NA,3759,NA,0,NA,61440,NA,"No",NA,NA,NA,NA,NA,NA
"Los Angeles County Dept. of Public Works - Willowbrook et al.","Alhambra","CA",NA,"90279","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,3,"DR","PT",3,NA,0.4337,NA,0.0091,NA,78.1689,NA,1.6374,NA,47.739,NA,0,NA,NA,1522,NA,167516,NA,3509,NA,2143,NA,0,NA,20657,NA,"No",NA,NA,NA,NA,NA,NA
"Mineral County Pioneer Council, Inc., dba: Mineral County Transportation Services","Superior","MT","8R02-029","8R02-80173","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,1.7788,NA,0.1857,NA,14.9142,NA,1.5567,NA,9.5805,NA,0,NA,NA,2099,NA,11305,NA,1180,NA,758,NA,0,NA,20803,NA,"No",NA,NA,NA,NA,NA,NA
"City of River Falls","River Falls","WI","5R06-039","5R06-50303","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,2.825,NA,0.2648,NA,31.923,NA,2.992,NA,10.6695,NA,0,NA,NA,75886,NA,286605,NA,26862,NA,8978,NA,0,NA,105727,NA,"No",NA,NA,NA,NA,NA,NA
"White Mountain Apache Tribe","Whiteriver","AZ","9T15","99334","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,0.7966,NA,0.0171,NA,143.6231,NA,3.074,NA,46.7225,NA,0,NA,NA,4834,NA,283512,NA,6068,NA,1974,NA,0,NA,61646,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Monroe, dba: Monroe Dial A Bus","Monroe","NY","2183","20183","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",423566,3,"DR","DO",3,NA,1.071,NA,0.0176,NA,107.8136,NA,1.7751,NA,60.7355,NA,0,NA,NA,9740,NA,552329,NA,9094,NA,5123,NA,0,NA,41713,NA,"No",NA,NA,NA,NA,NA,NA
"Southwest Sublette County Pioneers, Inc.","Big Piney","WY","8R05-030","8R05-80265","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0.7667,NA,0.0076,NA,129.9829,NA,1.2821,NA,101.3867,NA,0,NA,NA,115,NA,15208,NA,150,NA,117,NA,0,NA,3258,NA,"No",NA,NA,NA,NA,NA,NA
"Central City","Central City","NE","7R04-040","7R04-70234","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,3.3785,NA,0.2426,NA,79.769,NA,5.728,NA,13.9262,NA,0,NA,NA,19352,NA,79769,NA,5728,NA,1000,NA,0,NA,7812,NA,"No",NA,NA,NA,NA,NA,NA
"Bleckley County Transit","Cochran","GA","4R03-016","4R03-41196","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,1.8976,NA,0.0631,NA,21.8775,NA,0.7272,NA,30.0855,NA,0,NA,NA,7966,NA,126299,NA,4198,NA,5773,NA,0,NA,46141,NA,"No",NA,NA,NA,NA,NA,NA
"River Parishes Transit Authority","La Place","LA","6112","60112","Independent Public Agency or Authority of Transit Service","Reduced Reporter",899703,3,"DR","PT",3,NA,1.9309,NA,0.0241,NA,96.4514,NA,1.2045,NA,80.0726,NA,0,NA,NA,28529,NA,1183073,NA,14775,NA,12266,NA,0,NA,181676,NA,"No",NA,NA,NA,NA,NA,NA
"Avera Creighton Hospital","Yankton","NE","7R04-036","7R04-70216","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,27.8129,NA,0.405,NA,56.3029,NA,0.8198,NA,68.6785,NA,0,NA,NA,81742,NA,201846,NA,2939,NA,3585,NA,0,NA,101538,NA,"No",NA,NA,NA,NA,NA,NA
"City of Paola/Lakemary Center, dba: Lakemary Center","Paola","KS","7R02-058","7R02-70178","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,3.0089,NA,0.0608,NA,90.2459,NA,1.8237,NA,49.486,NA,0,NA,NA,4730,NA,77792,NA,1572,NA,862,NA,0,NA,27194,NA,"No",NA,NA,NA,NA,NA,NA
"City of Socorro","Socorro","NM","6R03-026","6R03-60157","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.7716,NA,0.0241,NA,81.6075,NA,2.546,NA,32.0529,NA,0,NA,NA,4695,NA,195042,NA,6085,NA,2390,NA,0,NA,38745,NA,"No",NA,NA,NA,NA,NA,NA
"Tippecanoe County Commissioners","Lafayette","IN","5R02-017","5R02-50365","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,3.1951,NA,0.007,NA,669.8849,NA,1.4748,NA,454.2146,NA,0,NA,NA,655,NA,93114,NA,205,NA,139,NA,0,NA,1289,NA,"No",NA,NA,NA,NA,NA,NA
"Lower Brule Sioux Tribe","Lower Brule","SD","8T06","88176","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0.2986,NA,0.0036,NA,76.7224,NA,0.9178,NA,83.5949,NA,0,NA,NA,1710,NA,478748,NA,5727,NA,6240,NA,0,NA,187307,NA,"No",NA,NA,NA,NA,NA,NA
"Lancaster Co Rural Transit","Lincoln","NE","7R04-037","7R04-70164","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.1385,NA,0.0367,NA,59.1439,NA,1.0148,NA,58.2798,NA,0,NA,NA,3952,NA,107701,NA,1848,NA,1821,NA,0,NA,29279,NA,"No",NA,NA,NA,NA,NA,NA
"Catholic Community Service, Sitka","Juneau","AK","0R04-017","0R04-00354","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0.5961,NA,0.0218,NA,61.4256,NA,2.2429,NA,27.3866,NA,0,NA,NA,3110,NA,142876,NA,5217,NA,2326,NA,0,NA,17648,NA,"No",NA,NA,NA,NA,NA,NA
"Hooker Co","Mullen","NE","7R04-032","7R04-70143","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,8.8808,NA,0.1648,NA,19.5153,NA,0.3621,NA,53.8923,NA,0,NA,NA,2309,NA,14012,NA,260,NA,718,NA,0,NA,15768,NA,"No",NA,NA,NA,NA,NA,NA
"Riverton Senior Center","Riverton","WY","8R05-007","8R05-80185","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,2.1167,NA,0.1151,NA,47.8112,NA,2.5994,NA,18.3931,NA,0,NA,NA,18680,NA,162319,NA,8825,NA,3395,NA,0,NA,25041,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Chincoteague, dba: Pony Express","Panacea","VA","3R06-012","3R06-30147","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,0.2516,NA,0.0371,NA,87.8767,NA,12.9619,NA,6.7796,NA,0,NA,NA,2909,NA,78386,NA,11562,NA,892,NA,0,NA,13998,NA,"No",NA,NA,NA,NA,NA,NA
"The Mashpee Wampanoag Tribe","Mashpee","MA",NA,"10184","Tribe","Reduced Reporter",246695,3,"DR","DO",3,NA,0,NA,0,NA,107.1398,NA,1.5451,NA,69.3412,NA,0,NA,NA,0,NA,226815,NA,3271,NA,2117,NA,0,NA,39068,NA,"No",NA,NA,NA,NA,NA,NA
"City of Rio Vista, dba: Rio Vista Delta Breeze","Rio Vista","CA","9R02-032","9R02-91014","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",3,NA,1.6705,NA,0.0278,NA,146.3604,NA,2.4385,NA,60.0215,NA,0,NA,NA,13935,NA,500699,NA,8342,NA,3421,NA,0,NA,61374,NA,"No",NA,NA,NA,NA,NA,NA
"Northern Cheyenne Tribe","Lame Deer","MT","8T07","88116","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,0,NA,0,NA,226.4545,NA,2.9671,NA,76.3214,NA,0,NA,NA,0,NA,117077,NA,1534,NA,517,NA,0,NA,17961,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Red River","Red River","NM","6R03-015","6R03-60237","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,0,NA,39.9946,NA,10.9706,NA,3.6456,NA,0,NA,NA,0,NA,141421,NA,38792,NA,3536,NA,0,NA,25393,NA,"No",NA,NA,NA,NA,NA,NA
"City of California City","California City","CA","9R02-097","9R02-91111","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.5142,NA,0.0731,NA,118.9788,NA,5.7469,NA,20.703,NA,0,NA,NA,18500,NA,252949,NA,12218,NA,2126,NA,0,NA,31544,NA,"No",NA,NA,NA,NA,NA,NA
"City of Brandon - Brandon City Transit","Brandon","SD","8R04-005","8R04-80154","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.051,NA,0.0536,NA,75.5059,NA,3.8478,NA,19.623,NA,0,NA,NA,9249,NA,172682,NA,8800,NA,2287,NA,0,NA,18104,NA,"No",NA,NA,NA,NA,NA,NA
"Havasupai Tribe","Supai","AZ","9T10","99298","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0,NA,0,NA,50.0335,NA,0.4519,NA,110.7222,NA,0,NA,NA,0,NA,23916,NA,216,NA,478,NA,0,NA,21466,NA,"No",NA,NA,NA,NA,NA,NA
"Cavalier County Senior Meals & Services","Langdon","ND","8R03-038","8R03-80233","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,2.0752,NA,0.0794,NA,65.2703,NA,2.4982,NA,26.1269,NA,0,NA,NA,12966,NA,163241,NA,6248,NA,2501,NA,0,NA,34507,NA,"No",NA,NA,NA,NA,NA,NA
"City of Black Hawk, dba: Black Hawk and Central City (BH/CC) Tramway","Black Hawk","CO","8R01-004","8R01-80119","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",3,NA,0,NA,0,NA,88.9069,NA,24.3644,NA,3.6491,NA,0,NA,NA,0,NA,152742,NA,41858,NA,1718,NA,0,NA,14577,NA,"No",NA,NA,NA,NA,NA,NA
"City of Taft, dba: Taft Area Transit","Taft","CA","9R02-010","9R02-91066","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.0423,NA,0.1276,NA,75.6735,NA,4.7275,NA,16.0073,NA,0,NA,NA,68724,NA,538644,NA,33650,NA,7118,NA,0,NA,69366,NA,"No",NA,NA,NA,NA,NA,NA
"City of Atascadero, dba: Atascadero Dial-a-Ride","Atascadero","CA","9194","90194","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",65088,3,"DR","PT",3,NA,3.1447,NA,0.0672,NA,122.1824,NA,2.6094,NA,46.8241,NA,0,NA,NA,28843,NA,429471,NA,9172,NA,3515,NA,0,NA,36421,NA,"No",NA,NA,NA,NA,NA,NA
"Lander Senior Citizens Center, Inc.","Lander","WY","8R05-040","8R05-80223","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,1.5506,NA,0.0657,NA,34.6399,NA,1.4682,NA,23.5939,NA,0,NA,NA,13625,NA,207320,NA,8787,NA,5985,NA,0,NA,29736,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Newburgh","Newburgh","NY","2143","20143","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",423566,3,"DR","DO",3,NA,0.7209,NA,0.029,NA,50.0884,NA,2.0145,NA,24.8644,NA,0,NA,NA,1808,NA,62360,NA,2508,NA,1245,NA,0,NA,20728,NA,"No",NA,NA,NA,NA,NA,NA
"Southern Teton Area Rapid Transit","Jackson","WY","8R05-010","0R01-80188","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"MB","DO",3,NA,3.3909,NA,0.3476,NA,135.6994,NA,13.9121,NA,9.7541,NA,0,NA,NA,119117,NA,342641,NA,35128,NA,2525,NA,0,NA,79482,NA,"No",NA,NA,NA,NA,NA,NA
"City of Bisbee","Bisbee","AZ","9R01-001","9R01-91121","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",3,NA,0.2974,NA,0.0317,NA,76.165,NA,8.1323,NA,9.3657,NA,0,NA,NA,8442,NA,265892,NA,28390,NA,3491,NA,0,NA,63372,NA,"No",NA,NA,NA,NA,NA,NA
"Anderson County Council on Aging","Garnett","KS","7R02-056","7R02-70204","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.586,NA,0.0805,NA,25.1879,NA,3.4578,NA,7.2843,NA,0,NA,NA,5143,NA,63927,NA,8776,NA,2538,NA,0,NA,14387,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Montgomery","Montgomery","NY","2R02-046","2R02-20973","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,1.02,NA,0.0208,NA,102.3752,NA,2.0924,NA,48.9268,NA,0,NA,NA,7344,NA,352273,NA,7200,NA,3441,NA,0,NA,40764,NA,"No",NA,NA,NA,NA,NA,NA
"City of Mount Vernon","Mount Vernon","MO","7R03-005","7R03-70085","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.691,NA,0.0895,NA,38.4906,NA,4.9829,NA,7.7245,NA,0,NA,NA,9482,NA,106003,NA,13723,NA,2754,NA,0,NA,19695,NA,"No",NA,NA,NA,NA,NA,NA
"Red Cliff Band of Lake Superior Chippewa, dba: Miskwaabekong Transit","Bayfield","WI","5T13","50013","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,1.2763,NA,0.09,NA,113.8053,NA,8.0263,NA,14.1791,NA,0,NA,NA,19883,NA,220896,NA,15579,NA,1941,NA,0,NA,42249,NA,"No",NA,NA,NA,NA,NA,NA
"City of Milwaukee","Milwaukee","WI",NA,"55312","City, County or Local Government Unit or Department of Transportation","Full Reporter",1376476,3,"SR","PT",3,NA,0,NA,0,NA,330.2566,NA,22.1725,NA,14.8949,NA,11.3231,NA,NA,0,NA,3892074,NA,261303,NA,11785,NA,343730,NA,68807,NA,"No",NA,NA,NA,NA,NA,NA
"Aroostook Band of Micmacs","Presque Isle","ME","1T02","11146","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0,NA,0,NA,30.4836,NA,4.7137,NA,6.467,NA,0,NA,NA,0,NA,15760,NA,2437,NA,517,NA,0,NA,7877,NA,"No",NA,NA,NA,NA,NA,NA
"Watonwan County","Saint James","MN","5R04-047","5R04-50448","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"DR","DO",3,NA,1.5924,NA,0.0939,NA,61.4851,NA,3.6242,NA,16.965,NA,0,NA,NA,38118,NA,406109,NA,23938,NA,6605,NA,0,NA,130720,NA,"No",NA,NA,NA,NA,NA,NA
"Ketchikan Indian Community","Ketchikan","AK","0T34","239","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0,NA,0,NA,369.9086,NA,5.9951,NA,61.7022,NA,0,NA,NA,0,NA,149813,NA,2428,NA,405,NA,0,NA,3380,NA,"No",NA,NA,NA,NA,NA,NA
"Community Senior Service Center","Osawatomie","KS","7R02-055","7R02-70245","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,1.5413,NA,0.0893,NA,73.8023,NA,4.2777,NA,17.2528,NA,0,NA,NA,8571,NA,95943,NA,5561,NA,1300,NA,0,NA,23208,NA,"No",NA,NA,NA,NA,NA,NA
"McKinney Avenue Transit Authority","Dallas","TX","6133","60133","Private-Non-Profit Corporation","Full Reporter",5121892,3,"SR","DO",3,NA,0.0392,NA,0.0171,NA,90.9106,NA,39.6185,NA,2.2946,NA,1.8323,NA,NA,22962,NA,1344295,NA,585839,NA,14787,NA,733677,NA,66351,NA,"No",NA,NA,NA,NA,NA,NA
"Village of Plover","Plover","WI","5R06-031","5R06-50277","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,2.8392,NA,0.299,NA,26.2416,NA,2.7633,NA,9.4965,NA,0,NA,NA,73285,NA,245123,NA,25812,NA,9341,NA,0,NA,148107,NA,"No",NA,NA,NA,NA,NA,NA
"City of Portales","Portales","NM","6R03-007","6R03-60253","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.8177,NA,0.0407,NA,35.8669,NA,1.7863,NA,20.0793,NA,0,NA,NA,6485,NA,159249,NA,7931,NA,4440,NA,0,NA,27847,NA,"No",NA,NA,NA,NA,NA,NA
"Jones County Transit","Gray","GA","4R03-041","4R03-40946","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,1.3192,NA,0.0272,NA,35.0669,NA,0.7229,NA,48.5075,NA,0,NA,NA,4120,NA,151489,NA,3123,NA,4320,NA,0,NA,39789,NA,"No",NA,NA,NA,NA,NA,NA
"Wabaunsee County General Public Transportation","Alma","KS","7R02-026","7R02-70218","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.2407,NA,0.0726,NA,47.0051,NA,1.5224,NA,30.8751,NA,0,NA,NA,5400,NA,74409,NA,2410,NA,1583,NA,0,NA,41747,NA,"No",NA,NA,NA,NA,NA,NA
"Benson County Transportation","Maddock","ND","8R03-036","8R03-80249","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.5872,NA,0.0164,NA,77.8268,NA,0.806,NA,96.5606,NA,0,NA,NA,1965,NA,119542,NA,1238,NA,1536,NA,0,NA,46412,NA,"No",NA,NA,NA,NA,NA,NA
"City of Richland Center","Richland Center","WI","5R06-056","5R06-50229","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","TX",3,NA,4.4473,NA,0.3991,NA,29.2991,NA,2.6295,NA,11.1424,NA,0,NA,NA,115656,NA,289768,NA,26006,NA,9890,NA,0,NA,103433,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Cranberry Isles","Islesford","ME","1R03-027","1R03-10153","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"FB","PT",3,NA,9.0006,NA,0.1551,NA,290.305,NA,5.0029,NA,58.027,NA,0,NA,NA,15355,NA,98994,NA,1706,NA,341,NA,0,NA,2387,NA,"No",NA,NA,NA,NA,NA,NA
"Guide Rock","Guide Rock","NE","7R04-059","7R04-70098","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.2364,NA,0.0771,NA,63.9266,NA,2.2046,NA,28.9965,NA,0,NA,NA,2554,NA,33114,NA,1142,NA,518,NA,0,NA,20819,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Vieques","Vieques","PR",NA,"4R09-44943","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,0,NA,0,NA,16.1519,NA,0.5018,NA,32.1857,NA,0,NA,NA,0,NA,66045,NA,2052,NA,4089,NA,0,NA,38396,NA,"No",NA,NA,NA,NA,NA,NA
"Pueblo of Santa Ana","Bernalillo","NM","6T11","66152","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,0,NA,0,NA,43.5534,NA,2.1789,NA,19.9886,NA,0,NA,NA,0,NA,206182,NA,10315,NA,4734,NA,0,NA,43644,NA,"No",NA,NA,NA,NA,NA,NA
"York County","Yorktown","VA",NA,"30203","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",1439666,3,"MB","DO",3,NA,0,NA,0,NA,53.2204,NA,32.5289,NA,1.6361,NA,0,NA,NA,0,NA,101438,NA,62000,NA,1906,NA,0,NA,15320,NA,"No",NA,NA,NA,NA,NA,NA
"Louisburg Area Senior Citizens, Inc.","Louisburg","KS","7R02-060","7R02-70184","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,3.9419,NA,0.1666,NA,78.3499,NA,3.3111,NA,23.6625,NA,0,NA,NA,10781,NA,64717,NA,2735,NA,826,NA,0,NA,29330,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Quartzsite","Quartzsite","AZ",NA,"9R01-99437","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,2.2938,NA,0.0359,NA,59.1215,NA,0.9249,NA,63.9235,NA,0,NA,NA,4349,NA,121199,NA,1896,NA,2050,NA,0,NA,21972,NA,"No",NA,NA,NA,NA,NA,NA
"Gonzalez County Senior Citizens Association","Gonzales","TX",NA,"6R05-66279","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,0,NA,0,NA,91.1537,NA,4.8103,NA,18.9497,NA,0,NA,NA,0,NA,154232,NA,8139,NA,1692,NA,0,NA,17922,NA,"No",NA,NA,NA,NA,NA,NA
"United Keetoowah Band of Cherokee Indians in Oklahoma","Tahlequah","OK","6T13","66176","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0,NA,0,NA,108.1351,NA,2.7462,NA,39.3764,NA,0,NA,NA,0,NA,99268,NA,2521,NA,918,NA,0,NA,13763,NA,"No",NA,NA,NA,NA,NA,NA
"Wilkes County Commission Transit","Washington","GA","4R03-033","4R03-41168","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.8357,NA,0.0501,NA,39.8045,NA,2.3878,NA,16.6697,NA,0,NA,NA,9678,NA,193052,NA,11581,NA,4850,NA,0,NA,86556,NA,"No",NA,NA,NA,NA,NA,NA
"Project Concern","Atchison","KS","7R02-120","7R02-70267","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,1.8792,NA,0.1133,NA,28.4328,NA,1.7149,NA,16.5794,NA,0,NA,NA,15376,NA,135653,NA,8182,NA,4771,NA,0,NA,32939,NA,"No",NA,NA,NA,NA,NA,NA
"City of Beverly","Beverly","MA","1157","10179","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",4181019,3,"MB","PT",3,NA,0.2039,NA,0.0161,NA,49.9382,NA,3.9472,NA,12.6515,NA,0,NA,NA,2501,NA,155208,NA,12268,NA,3108,NA,0,NA,46826,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County CAP, Inc./Carroll County Transit","Berlin","NH","1R04-011","1R04-10170","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0.4613,NA,0.0131,NA,19.8312,NA,0.5647,NA,35.1181,NA,0,NA,NA,3513,NA,267424,NA,7615,NA,13485,NA,0,NA,69564,NA,"No",NA,NA,NA,NA,NA,NA
"Lincoln County Transportation","Pioche","NV","9R04-005","9R04-91022","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.0668,NA,0.0244,NA,53.3146,NA,1.2175,NA,43.7885,NA,0,NA,NA,1821,NA,74747,NA,1707,NA,1402,NA,0,NA,37627,NA,"No",NA,NA,NA,NA,NA,NA
"Dodge County Transit","Eastman","GA","4R03-019","4R03-40956","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,0.3722,NA,0.0252,NA,35.1479,NA,2.3767,NA,14.7888,NA,0,NA,NA,4880,NA,193911,NA,13112,NA,5517,NA,0,NA,74513,NA,"No",NA,NA,NA,NA,NA,NA
"Hillsdale Dial-A-Ride","Hillsdale","MI","5R03-035","5R03-50268","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.8692,NA,0.1205,NA,69.8451,NA,4.5032,NA,15.5101,NA,0,NA,NA,38140,NA,316468,NA,20404,NA,4531,NA,0,NA,43455,NA,"No",NA,NA,NA,NA,NA,NA
"Garden County","Oshkosh","NE",NA,"7R04-77078","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,6.5124,NA,0.1283,NA,98.2593,NA,1.9363,NA,50.7459,NA,0,NA,NA,22370,NA,174312,NA,3435,NA,1774,NA,0,NA,51518,NA,"No",NA,NA,NA,NA,NA,NA
"Wilkinson County Commission Transit","Irwinton","GA","4R03-034","4R03-40936","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.9615,NA,0.0333,NA,35.7418,NA,1.2394,NA,28.8371,NA,0,NA,NA,4823,NA,144647,NA,5016,NA,4047,NA,0,NA,71227,NA,"No",NA,NA,NA,NA,NA,NA
