"Name","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"Bladen County","Elizabethtown","NC","4R06-010","4R06-41166","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0.0791,NA,0.0055,NA,84.2548,NA,5.8341,NA,14.4418,NA,0,NA,NA,2002,NA,365666,NA,25320,NA,4340,NA,0,NA,114210,NA,"No",NA,NA,NA,NA,NA,NA
"SESDAC, Inc","Vermillion","SD","8R04-018","8R04-80112","Private-Non-Profit Corporation","Rural Reporter",0,5,"DR","DO",5,NA,0.4598,NA,0.0757,NA,46.7148,NA,7.6864,NA,6.0776,NA,0,NA,NA,30882,NA,408194,NA,67164,NA,8738,NA,0,NA,90168,NA,"No",NA,NA,NA,NA,NA,NA
"Blooms Bus Lines, Inc.","Taunton","MA",NA,"11159","Private-For-Profit Corporation","Reduced Reporter",4181019,5,"CB","DO",5,NA,4.7686,NA,1,NA,32.9856,NA,6.9172,NA,4.7686,NA,0,NA,NA,322038,NA,322038,NA,67533,NA,9763,NA,0,NA,288970,NA,"No",NA,NA,NA,NA,NA,NA
"Doniphan County","Troy","KS","7R02-011","7R02-70132","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,3.3302,NA,0.1415,NA,41.2266,NA,1.7512,NA,23.5417,NA,0,NA,NA,13151,NA,92966,NA,3949,NA,2255,NA,0,NA,107416,NA,"No",NA,NA,NA,NA,NA,NA
"Lyon County Human Services","Silver Springs","NV","9R04-012","9R04-91113","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0.4035,NA,0.0185,NA,31.1672,NA,1.4292,NA,21.8074,NA,0,NA,NA,3270,NA,176749,NA,8105,NA,5671,NA,0,NA,45161,NA,"No",NA,NA,NA,NA,NA,NA
"Nutrition United","Rolla","ND","8R03-043","8R03-80152","Private-Non-Profit Corporation","Rural Reporter",0,5,"DR","DO",5,NA,0.6411,NA,0.0386,NA,24.9528,NA,1.5005,NA,16.6296,NA,0,NA,NA,7544,NA,195680,NA,11767,NA,7842,NA,0,NA,227632,NA,"No",NA,NA,NA,NA,NA,NA
"Peoples Express","Whitmore Lake","MI",NA,"5R03-55321","Private-Non-Profit Corporation","Rural Reporter",0,5,"DR","DO",5,NA,1,NA,0.0726,NA,26.2203,NA,1.9048,NA,13.7652,NA,0,NA,NA,16050,NA,220932,NA,16050,NA,8426,NA,0,NA,112712,NA,"No",NA,NA,NA,NA,NA,NA
"City of Marion","Marion","IN","5R02-027","5R02-50485","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","DO",5,NA,0,NA,0,NA,100.7529,NA,21.9778,NA,4.5843,NA,0,NA,NA,0,NA,1214576,NA,264942,NA,12055,NA,0,NA,189456,NA,"No",NA,NA,NA,NA,NA,NA
"Teller Senior Coalition","Woodland Park","CO",NA,"8R01-88230","Private-Non-Profit Corporation","Rural Reporter",0,5,"DR","DO",4,NA,0,NA,0,NA,48.8122,NA,1.5138,NA,32.2443,NA,0,NA,NA,0,NA,195981,NA,6078,NA,4015,NA,0,NA,68276,NA,"No",NA,NA,NA,NA,NA,NA
"City of Middletown - Middletown Transit System","Middletown","OH","5019","50019","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",97503,5,"MB","DO",4,NA,0.8451,NA,0.1382,NA,63.1354,NA,10.3232,NA,6.1159,NA,0,NA,NA,111977,NA,810406,NA,132509,NA,12836,NA,0,NA,177174,NA,"No",NA,NA,NA,NA,NA,NA
"Bent County","Las Animas","CO",NA,"8R01-88229","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","DO",4,NA,0.0033,NA,8e-04,NA,21.8431,"Q",5.1584,"Q",4.2345,NA,0,NA,NA,77,NA,100260,NA,23677,NA,4590,"Q",0,NA,112840,NA,"Yes",NA,NA,NA,NA,NA,NA
"Town of Warwick Dial A Bus","Warwick","NY","2214","20214","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",423566,5,"DR","DO",4,NA,1.3354,NA,0.0382,NA,96.9972,NA,2.7735,NA,34.9729,NA,0,NA,NA,21241,NA,556279,NA,15906,NA,5735,NA,0,NA,74061,NA,"No",NA,NA,NA,NA,NA,NA
"Comerio","Comerio","PR","1R05-003","4R09-41182","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","DO",4,NA,0,NA,0,NA,10.7577,NA,7.9017,NA,1.3614,NA,0,NA,NA,0,NA,56263,NA,41326,NA,5230,NA,0,NA,38973,NA,"No",NA,NA,NA,NA,NA,NA
"Fond du Lac Reservation","Cloquet","MN","5T05","55246","Tribe","Reduced Reporter",0,5,"DR","DO",4,NA,1.159,NA,0.0437,NA,57.2774,NA,2.1621,NA,26.4914,NA,0,NA,NA,35413,NA,809444,NA,30555,NA,14132,NA,0,NA,236844,NA,"No",NA,NA,NA,NA,NA,NA
"City of Benson","Benson","AZ","9R01-029","9R01-91114","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","DO",4,NA,0.3,NA,0.0248,NA,38.9274,NA,3.2119,NA,12.1197,NA,0,NA,NA,2283,NA,92219,NA,7609,NA,2369,NA,0,NA,35007,NA,"No",NA,NA,NA,NA,NA,NA
"Special Mobility Services","Portland","OR","0R03-024","0R03-00386","Private-Non-Profit Corporation","Rural Reporter",0,5,"MB","DO",4,NA,1.7329,NA,0.0425,NA,79.261,NA,1.9443,NA,40.7664,NA,0,NA,NA,17533,NA,412474,NA,10118,NA,5204,NA,0,NA,141705,NA,"No",NA,NA,NA,NA,NA,NA
"City of Niles","Niles","MI","5038","50038","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",278165,5,"DR","DO",4,NA,0,NA,0,NA,54.069,NA,3.6715,NA,14.7268,NA,0,NA,NA,0,NA,408491,NA,27738,NA,7555,NA,0,NA,101117,NA,"No",NA,NA,NA,NA,NA,NA
"Confederated Tribes and Bands of The Yakama Nation","Toppenish","WA","0T03","111","Tribe","Reduced Reporter",0,5,"MB","DO",3,NA,0,NA,0,NA,64.4002,NA,4.6786,NA,13.7649,NA,0,NA,NA,0,NA,388913,NA,28254,NA,6039,NA,0,NA,149830,NA,"No",NA,NA,NA,NA,NA,NA
"City of Kingston Citibus","Kingston","NY","2191","20191","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",57442,5,"MB","DO",3,NA,1.0146,NA,0.0681,NA,111.4973,NA,7.4876,NA,14.8909,NA,0,NA,NA,69717,NA,1023211,NA,68714,NA,9177,NA,0,NA,121976,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Hormigueros","Hormigueros","PR","4121","40121","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",109572,5,"MB","DO",3,NA,0,NA,0,NA,38.6625,NA,14.4952,NA,2.6673,NA,0,NA,NA,0,NA,107907,NA,40456,NA,2791,NA,0,NA,25480,NA,"No",NA,NA,NA,NA,NA,NA
"City of Loveland Transit","Loveland","CO","8025","80025","City, County or Local Government Unit or Department of Transportation","Full Reporter",264465,5,"MB","DO",3,NA,0.8217,NA,0.0701,NA,105.0828,NA,8.9674,NA,11.7183,NA,2.4722,"W",NA,79429,NA,1132687,NA,96660,NA,10779,NA,458168,"W",183678,NA,"Yes",NA,NA,NA,NA,NA,NA
"Town of Miami","Miami","AZ","9R01-013","9R01-91069","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","DO",3,NA,0.7338,NA,0.0374,NA,40.567,NA,2.0703,NA,19.5944,NA,0,NA,NA,9115,NA,243402,NA,12422,NA,6000,NA,0,NA,62466,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Hatillo","Hatillo","PR","4151","40151","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",139171,5,"MB","DO",3,NA,0,NA,0,NA,202.4952,NA,1.6189,NA,125.0785,NA,0,NA,NA,0,NA,188118,NA,1504,NA,929,NA,0,NA,11156,NA,"No",NA,NA,NA,NA,NA,NA
"Wahkiakum County Health & Human Services","Cathlamet","WA","0R03-056","0R03-00371","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,5,"MB","DO",3,NA,0.6044,NA,0.0185,NA,46.9766,NA,1.44,NA,32.6233,NA,0,NA,NA,3501,NA,188987,NA,5793,NA,4023,NA,0,NA,94335,NA,"No",NA,NA,NA,NA,NA,NA
"Gulkana Village Council","Gakona","AK","0T08","85","Tribe","Reduced Reporter",0,5,"MB","DO",3,NA,3.0575,NA,0.0797,NA,62.298,NA,1.6231,NA,38.3832,NA,0,NA,NA,27725,NA,348059,NA,9068,NA,5587,NA,0,NA,174406,NA,"No",NA,NA,NA,NA,NA,NA
"SMART Transit","Lewiston","ID","0R01-007","0R01-00347","Private-Non-Profit Corporation","Rural Reporter",0,5,"DR","DO",3,NA,0.1402,NA,0.0073,NA,78.0069,NA,4.0837,NA,19.102,NA,0,NA,NA,1669,NA,227390,NA,11904,NA,2915,NA,0,NA,28173,NA,"No",NA,NA,NA,NA,NA,NA
"Henderson Area Rapid Transit","Henderson","KY","5107","50107","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",229351,5,"MB","DO",3,NA,0.223,NA,0.0293,NA,89.628,NA,11.7895,NA,7.6024,NA,0,NA,NA,27088,NA,923348,NA,121455,NA,10302,NA,0,NA,154076,NA,"No",NA,NA,NA,NA,NA,NA
"City of Rosemead","Rosemead","CA",NA,"90289","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,5,"DR","PT",3,NA,0.4534,NA,0.0161,NA,72.5608,NA,2.5772,NA,28.1554,NA,0,NA,NA,4347,NA,269926,NA,9587,NA,3720,NA,0,NA,39195,NA,"No",NA,NA,NA,NA,NA,NA
"City of Maricopa","Maricopa","AZ","9R01-021","9R01-91106","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","PT",3,NA,1.2721,NA,0.0294,NA,41.0833,NA,0.9505,NA,43.2213,NA,0,NA,NA,3862,NA,131220,NA,3036,NA,3194,NA,0,NA,33457,NA,"No",NA,NA,NA,NA,NA,NA
"Lassen Transit Service Agency","Susanville","CA","9R02-021","9R02-91098","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"CB","PT",3,NA,2.8871,NA,0.145,NA,102.6517,NA,5.1554,NA,19.9115,NA,0,NA,NA,71162,NA,490778,NA,24648,NA,4781,NA,0,NA,167308,NA,"No",NA,NA,NA,NA,NA,NA
"Selkirks-Pend Oreille Transit Authority (SPOT)","Ponderay","ID","0R01-021","0R01-00341","Private-Non-Profit Corporation","Rural Reporter",0,5,"DR","DO",3,NA,0,NA,0,NA,30.0967,NA,2.0071,NA,14.9949,NA,0,NA,NA,0,NA,118220,NA,7884,NA,3928,NA,0,NA,36471,NA,"No",NA,NA,NA,NA,NA,NA
"Watertown CitiBus","Watertown","NY","2215","20215","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",57840,5,"MB","DO",3,NA,0.8491,NA,0.1381,NA,77.132,NA,12.5485,NA,6.1467,NA,0,NA,NA,106738,NA,772708,NA,125711,NA,10018,NA,0,NA,114301,NA,"No",NA,NA,NA,NA,NA,NA
"Henderson County/ Apple Country Public Transit","Hendersonville","NC","4229","40229","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",280648,5,"MB","PT",3,NA,0.3404,NA,0.0495,NA,67.7556,NA,9.8529,NA,6.8767,NA,0,NA,NA,30308,NA,612240,NA,89031,NA,9036,NA,0,NA,170409,NA,"No",NA,NA,NA,NA,NA,NA
"Confederated Tribes and Bands of The Yakama Nation","Toppenish","WA","0T03","111","Tribe","Reduced Reporter",0,5,"DR","DO",2,NA,0,NA,0,NA,112.4294,NA,3.3729,NA,33.3333,NA,0,NA,NA,0,NA,39800,NA,1194,NA,354,NA,0,NA,7390,NA,"No",NA,NA,NA,NA,NA,NA
"City of Kingston Citibus","Kingston","NY","2191","20191","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",57442,5,"DR","DO",2,NA,2.8981,NA,0.0535,NA,36.6788,NA,0.6769,NA,54.1897,NA,0,NA,NA,8019,NA,149943,NA,2767,NA,4088,NA,0,NA,16633,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Hormigueros","Hormigueros","PR","4121","40121","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",109572,5,"DR","DO",2,NA,0,NA,0,NA,39.848,NA,1.8136,NA,21.9715,NA,0,NA,NA,0,NA,55588,NA,2530,NA,1395,NA,0,NA,15069,NA,"No",NA,NA,NA,NA,NA,NA
"City of Loveland Transit","Loveland","CO","8025","80025","City, County or Local Government Unit or Department of Transportation","Full Reporter",264465,5,"DR","DO",2,NA,1.5393,NA,0.0577,NA,58.0094,NA,2.1761,NA,26.6579,NA,6.1738,NA,NA,14249,NA,246772,NA,9257,NA,4254,NA,39971,NA,53227,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Miami","Miami","AZ","9R01-013","9R01-91069","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",2,NA,1.6505,NA,0.0652,NA,45.7055,NA,1.8044,NA,25.3294,NA,0,NA,NA,6168,NA,94656,NA,3737,NA,2071,NA,0,NA,14088,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Hatillo","Hatillo","PR","4151","40151","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",139171,5,"DR","DO",2,NA,0,NA,0,NA,49.2008,NA,0.9164,NA,53.6907,NA,0,NA,NA,0,NA,98254,NA,1830,NA,1997,NA,0,NA,9852,NA,"No",NA,NA,NA,NA,NA,NA
"Wahkiakum County Health & Human Services","Cathlamet","WA","0R03-056","0R03-00371","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,5,"DR","DO",2,NA,0,NA,0,NA,76.5684,NA,0.8765,NA,87.3523,NA,0,NA,NA,0,NA,241267,NA,2762,NA,3151,NA,0,NA,85146,NA,"No",NA,NA,NA,NA,NA,NA
"SMART Transit","Lewiston","ID","0R01-007","0R01-00347","Private-Non-Profit Corporation","Rural Reporter",0,5,"MB","DO",2,NA,0,NA,0,NA,70.2572,NA,25.6516,NA,2.7389,NA,0,NA,NA,0,NA,398499,NA,145496,NA,5672,NA,0,NA,56687,NA,"No",NA,NA,NA,NA,NA,NA
"Gulkana Village Council","Gakona","AK","0T08","85","Tribe","Reduced Reporter",0,5,"DR","DO",2,NA,24.8137,NA,0.3419,NA,81.3516,NA,1.1209,NA,72.5784,NA,0,NA,NA,2531,NA,7403,NA,102,NA,91,NA,0,NA,3829,NA,"No",NA,NA,NA,NA,NA,NA
"City of Rosemead","Rosemead","CA",NA,"90289","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,5,"MB","PT",2,NA,0.2509,NA,0.039,NA,61.5727,NA,9.5661,NA,6.4365,NA,0,NA,NA,21485,NA,551199,NA,85636,NA,8952,NA,0,NA,114471,NA,"No",NA,NA,NA,NA,NA,NA
"City of Maricopa","Maricopa","AZ","9R01-021","9R01-91106","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","PT",2,NA,0.3991,NA,0.0103,NA,30.6971,NA,0.7908,NA,38.8193,NA,0,NA,NA,1436,NA,139672,NA,3598,NA,4550,NA,0,NA,35619,NA,"No",NA,NA,NA,NA,NA,NA
"Henderson Area Rapid Transit","Henderson","KY","5107","50107","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",229351,5,"DR","DO",2,NA,0.6384,NA,0.029,NA,46.2491,NA,2.1016,NA,22.0066,NA,0,NA,NA,7303,NA,251734,NA,11439,NA,5443,NA,0,NA,63578,NA,"No",NA,NA,NA,NA,NA,NA
"Selkirks-Pend Oreille Transit Authority (SPOT)","Ponderay","ID","0R01-021","0R01-00341","Private-Non-Profit Corporation","Rural Reporter",0,5,"MB","DO",2,NA,0,NA,0,NA,46.8442,NA,6.618,NA,7.0783,NA,0,NA,NA,0,NA,418506,NA,59125,NA,8934,NA,0,NA,132114,NA,"No",NA,NA,NA,NA,NA,NA
"Watertown CitiBus","Watertown","NY","2215","20215","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",57840,5,"DR","PT",2,NA,2.6299,NA,0.1891,NA,44.295,NA,3.1843,NA,13.9104,NA,0,NA,NA,24445,NA,129297,NA,9295,NA,2919,NA,0,NA,26890,NA,"No",NA,NA,NA,NA,NA,NA
"Henderson County/ Apple Country Public Transit","Hendersonville","NC","4229","40229","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",280648,5,"DR","PT",2,NA,0.6212,NA,0.0308,NA,108.8108,NA,5.3994,NA,20.1524,NA,0,NA,NA,1117,NA,36234,NA,1798,NA,333,NA,0,NA,8517,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Warwick Dial A Bus","Warwick","NY","2214","20214","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",423566,5,"MB","DO",1,NA,1.0884,NA,0.0436,NA,95.8086,NA,3.8374,NA,24.9669,NA,0,NA,NA,9711,NA,222755,NA,8922,NA,2325,NA,0,NA,27466,NA,"No",NA,NA,NA,NA,NA,NA
"City of Middletown - Middletown Transit System","Middletown","OH","5019","50019","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",97503,5,"DR","DO",1,NA,2.0912,NA,0.073,NA,41.4607,NA,1.4482,NA,28.629,NA,0,NA,NA,8946,NA,122475,NA,4278,NA,2954,NA,0,NA,23275,NA,"No",NA,NA,NA,NA,NA,NA
"Bent County","Las Animas","CO",NA,"8R01-88229","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",1,NA,0.2001,NA,0.0558,NA,18.4846,NA,5.1571,NA,3.5843,NA,0,NA,NA,1878,NA,33642,NA,9386,NA,1820,NA,0,NA,14901,NA,"No",NA,NA,NA,NA,NA,NA
"Fond du Lac Reservation","Cloquet","MN","5T05","55246","Tribe","Reduced Reporter",0,5,"MB","DO",1,NA,1.1542,NA,0.0609,NA,46.5233,NA,2.4552,NA,18.9488,NA,0,NA,NA,6580,NA,108027,NA,5701,NA,2322,NA,0,NA,65181,NA,"No",NA,NA,NA,NA,NA,NA
"Comerio","Comerio","PR","1R05-003","4R09-41182","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",1,NA,0,NA,0,NA,26.2989,NA,2.0041,NA,13.1227,NA,0,NA,NA,0,NA,19356,NA,1475,NA,736,NA,0,NA,3266,NA,"No",NA,NA,NA,NA,NA,NA
"City of Benson","Benson","AZ","9R01-029","9R01-91114","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",1,NA,0.4549,NA,0.0346,NA,41.3684,NA,3.1425,NA,13.1642,NA,0,NA,NA,2809,NA,81289,NA,6175,NA,1965,NA,0,NA,30858,NA,"No",NA,NA,NA,NA,NA,NA
"Lassen Transit Service Agency","Susanville","CA","9R02-021","9R02-91098","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","PT",1,NA,0.4922,NA,0.1069,NA,59.2375,NA,12.8632,NA,4.6052,NA,0,NA,NA,21483,NA,200993,NA,43645,NA,3393,NA,0,NA,50509,NA,"No",NA,NA,NA,NA,NA,NA
"Lassen Transit Service Agency","Susanville","CA","9R02-021","9R02-91098","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","PT",1,NA,0.074,NA,0.0131,NA,33.7517,NA,5.9562,NA,5.6667,NA,0,NA,NA,1489,NA,114047,NA,20126,NA,3379,NA,0,NA,12770,NA,"No",NA,NA,NA,NA,NA,NA
"City of Niles","Niles","MI","5038","50038","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",278165,5,"MB","DO",1,NA,0,NA,0,NA,57.1659,NA,4.6751,NA,12.2278,NA,0,NA,NA,0,NA,99583,NA,8144,NA,1742,NA,0,NA,21478,NA,"No",NA,NA,NA,NA,NA,NA
"Special Mobility Services","Portland","OR","0R03-024","0R03-00386","Private-Non-Profit Corporation","Rural Reporter",0,5,"DR","DO",1,NA,1.5823,NA,0.0481,NA,59.5525,NA,1.8099,NA,32.9036,NA,0,NA,NA,5318,NA,110589,NA,3361,NA,1857,NA,0,NA,18829,NA,"No",NA,NA,NA,NA,NA,NA
"Teller Senior Coalition","Woodland Park","CO",NA,"8R01-88230","Private-Non-Profit Corporation","Rural Reporter",0,5,"MB","DO",1,NA,0,NA,0,NA,53.3524,NA,1.7335,NA,30.7776,NA,0,NA,NA,0,NA,24222,NA,787,NA,454,NA,0,NA,5482,NA,"No",NA,NA,NA,NA,NA,NA
"Ottawa County Transportation","Minneapolis","KS","7R02-031","7R02-70146","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,4,"DR","DO",4,NA,0.4733,NA,0.0342,NA,27.3469,NA,1.9767,NA,13.8343,NA,0,NA,NA,3137,NA,91694,NA,6628,NA,3353,NA,0,NA,46551,NA,"No",NA,NA,NA,NA,NA,NA
"City of Great Bend/Commission on Aging","Great Bend","KS","7R02-087","7R02-70123","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,4,"DR","DO",4,NA,1.6724,NA,0.1877,NA,18.9056,NA,2.1218,NA,8.9103,NA,0,NA,NA,36193,NA,192837,NA,21642,NA,10200,NA,0,NA,68015,NA,"No",NA,NA,NA,NA,NA,NA
"City of Coconut Creek","Coconut Creek","FL",NA,"40238","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5502379,4,"MB","DO",4,NA,0,NA,0,NA,53.2027,NA,9.3731,NA,5.6761,NA,0,NA,NA,0,NA,700679,NA,123444,NA,13170,NA,0,NA,183359,NA,"No",NA,NA,NA,NA,NA,NA
"Glacier Valley Transit","Girdwood","AK","0R04-011","0R04-00345","Private-Non-Profit Corporation","Rural Reporter",0,4,"MB","PT",4,NA,0.3219,NA,0.0738,NA,48.1318,NA,11.0401,NA,4.3597,NA,0,NA,NA,23954,NA,324408,NA,74410,NA,6740,NA,0,NA,101090,NA,"No",NA,NA,NA,NA,NA,NA
"Prowers County","Lamar","CO","8R01-012","8R01-80115","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,4,"DR","DO",4,NA,0.9478,NA,0.0631,NA,53.416,NA,3.5545,NA,15.0278,NA,0,NA,NA,25227,NA,399979,NA,26616,NA,7488,NA,0,NA,77604,NA,"No",NA,NA,NA,NA,NA,NA
"City of Tomah","Tomah","WI","5R06-062","5R06-50418","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,4,"DT","PT",4,NA,2.9981,NA,0.3847,NA,23.6308,NA,3.0323,NA,7.793,NA,0,NA,NA,135385,NA,351910,NA,45157,NA,14892,NA,0,NA,201250,NA,"No",NA,NA,NA,NA,NA,NA
"County of Ventura","Ventura","CA",NA,"90298","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",214811,4,"MB","PT",4,NA,0,NA,0,NA,71.8886,NA,15.5647,NA,4.6187,NA,0,NA,NA,0,NA,362534,NA,78493,NA,5043,NA,0,NA,67503,NA,"No",NA,NA,NA,NA,NA,NA
"Daniels Memorial Healthcare Foundation","Scobey","MT","8R02-024","8R02-80205","Private-Non-Profit Corporation","Rural Reporter",0,4,"DR","DO",4,NA,4.5333,NA,0.0812,NA,64.2415,NA,1.1506,NA,55.8346,NA,0,NA,NA,3672,NA,45226,NA,810,NA,704,NA,0,NA,14021,NA,"No",NA,NA,NA,NA,NA,NA
"Hopi Tribe","Kykotsmovi","AZ","9T24","99382","Tribe","Reduced Reporter",0,4,"MB","DO",4,NA,0,NA,0,NA,90.6339,NA,4.2114,NA,21.5213,NA,0,NA,NA,0,NA,489695,NA,22754,NA,5403,NA,0,NA,255910,NA,"No",NA,NA,NA,NA,NA,NA
"City of Eureka","Eureka","CA","9R02-068","9R02-91093","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,4,"MB","DO",4,NA,1.2434,NA,0.252,NA,73.1144,NA,14.8185,NA,4.934,NA,0,NA,NA,266229,NA,1056430,NA,214113,NA,14449,NA,0,NA,159196,NA,"No",NA,NA,NA,NA,NA,NA
"City of Clinton","Clinton","MO","7R03-012","7R03-70189","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,4,"DR","DO",4,NA,0.9815,NA,0.1332,NA,33.4069,NA,4.5328,NA,7.37,NA,0,NA,NA,19256,NA,144585,NA,19618,NA,4328,NA,0,NA,39831,NA,"No",NA,NA,NA,NA,NA,NA
"City of Marinette","Minneapolis","MN","5R06-022","5R06-50478","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,4,"DT","PT",4,NA,3.2502,NA,0.2695,NA,37.2867,NA,3.0914,NA,12.0616,NA,0,NA,NA,120752,NA,448111,NA,37152,NA,12018,NA,0,NA,147144,NA,"No",NA,NA,NA,NA,NA,NA
"Los Angeles County Department of Public Works - South Whittier","Alhambra","CA",NA,"90276","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,4,"MB","PT",4,NA,0.178,NA,0.0504,NA,55.8827,NA,15.8352,NA,3.529,NA,0,NA,NA,45603,NA,904238,NA,256230,NA,16181,NA,0,NA,203122,NA,"No",NA,NA,NA,NA,NA,NA
"Riverton Senior Center","Riverton","WY","8R05-007","8R05-80185","Private-Non-Profit Corporation","Rural Reporter",0,4,"DR","DO",4,NA,0.3767,NA,0.0397,NA,24.5403,NA,2.5841,NA,9.4967,NA,0,NA,NA,6118,NA,154236,NA,16241,NA,6285,NA,0,NA,50672,NA,"No",NA,NA,NA,NA,NA,NA
"City of Covina","Covina","CA",NA,"90261","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,4,"DR","PT",4,NA,0.2622,NA,0.0136,NA,61.4473,NA,3.1975,NA,19.217,NA,0,NA,NA,4575,NA,335318,NA,17449,NA,5457,NA,0,NA,55544,NA,"No",NA,NA,NA,NA,NA,NA
"Brooks County Transit","Quitman","GA","4R03-050","4R03-41016","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,4,"DR","DO",4,NA,0.3152,NA,0.0159,NA,29.1319,NA,1.4731,NA,19.7754,NA,0,NA,NA,4348,NA,272762,NA,13793,NA,9363,NA,0,NA,187083,NA,"No",NA,NA,NA,NA,NA,NA
"City of Lebanon","Lebanon","OR","0R02-024","0R02-00377","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,4,"DR","DO",4,NA,0.6664,NA,0.0486,NA,61.5215,NA,4.4879,NA,13.7083,NA,0,NA,NA,13958,NA,287121,NA,20945,NA,4667,NA,0,NA,39899,NA,"No",NA,NA,NA,NA,NA,NA
"Franklin County Aging Services","Ottawa","KS","7R02-057","7R02-70225","Private-Non-Profit Corporation","Rural Reporter",0,4,"DR","DO",4,NA,0.9245,NA,0.0862,NA,35.5094,NA,3.3102,NA,10.7272,NA,0,NA,NA,11029,NA,127976,NA,11930,NA,3604,NA,0,NA,69793,NA,"No",NA,NA,NA,NA,NA,NA
