"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","NTD Reporter Type","Primary UZA Population","Agency VOMS","Mode","Type of Service","Mode VOMS","Mode VOMS Questionable","Max Trains in Operation","Max Trains in Operation Questionable","Average Speed (mi/hr)","Average Speed (mi/hr) Questionable","Average Passenger Trip Length (mi)","Average Passenger Trip Length (mi) Questionable","Passengers per Hour","Passengers per Hour Questionable","Scheduled Vehicle Revenue Miles","Scheduled Vehicle Revenue Miles Questionable","Vehicle Miles","Vehicle Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Deadhead Miles","Deadhead Miles Questionable","Vehicle Hours","Vehicle Hours Questionable","Vehicle  
Revenue  
Hours","Vehicle Revenue Hours Questionable","Deadhead Hours","Deadhead Hours Questionable","Train Miles","Train Miles Questionable","Train  
Revenue 
Miles","Train Revenue Miles Questionable","Train Hours","Train Hours Questionable","Train  
Revenue  
Hours","Train Revenue Hours Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Passenger Miles","Passenger Miles Questionable","Directional Route Miles","Directional Route Miles Questionable","Any data questionable","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","1"
"City of Glens Falls, dba: Greater Glens Falls Transit","Queensbury","NY","2120","20120","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",65443,6,"MB","DO",5,NA,0,NA,18.2028,NA,0,NA,10.1078,NA,0,NA,0,NA,268055,NA,0,NA,0,NA,14726,NA,0,NA,0,NA,0,NA,0,NA,0,NA,148847,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Rhinelander","Rhinelander","WI","5R06-037","5R06-50500","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","PT",6,NA,0,NA,11.2053,NA,0,NA,2.8253,NA,0,NA,0,NA,302005,NA,0,NA,0,NA,26952,NA,0,NA,0,NA,0,NA,0,NA,0,NA,76147,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chase County","Imperial","NE","7R04-009","7R04-70128","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,0,NA,12.1576,NA,0,NA,5.0238,NA,0,NA,0,NA,61262,NA,0,NA,0,NA,5039,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25315,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Glens Falls, dba: Greater Glens Falls Transit","Queensbury","NY","2120","20120","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",65443,6,"DR","DO",1,NA,0,NA,7.1939,NA,0,NA,0.9984,NA,0,NA,0,NA,8942,NA,0,NA,0,NA,1243,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1241,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Hot Springs, dba: Hot Springs Intracity Transit","Hot Springs National Park","AR","6105","60105","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",55121,6,"MB","DO",3,NA,0,NA,13.7218,NA,0,NA,9.4462,NA,0,NA,0,NA,165485,NA,0,NA,0,NA,12060,NA,0,NA,0,NA,0,NA,0,NA,0,NA,113921,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adrian Dial-A-Ride","Adrian","MI","5R03-002","5R03-50323","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","PT",6,NA,0,NA,9.3232,NA,0,NA,5.0279,NA,0,NA,0,NA,76497,NA,0,NA,0,NA,8205,NA,0,NA,0,NA,0,NA,0,NA,0,NA,41254,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palo Verde Valley Transit Agency","Blythe","CA",NA,"9R02-99454","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,6,"MB","PT",5,NA,0,NA,19.9407,NA,0,NA,5.6004,NA,0,NA,0,NA,107640,NA,0,NA,0,NA,5398,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30231,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yates County","Penn Yan","NY",NA,"2R02-21000","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"MB","DO",6,NA,0,NA,25.7104,NA,0,NA,2.0726,NA,0,NA,0,NA,168480,NA,0,NA,0,NA,6553,NA,0,NA,0,NA,0,NA,0,NA,0,NA,13582,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crisp County Transit","Cordele","GA","4R03-055","4R03-40912","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","PT",6,NA,0,NA,21.1583,NA,0,NA,1.3938,NA,0,NA,0,NA,256904,NA,0,NA,0,NA,12142,NA,0,NA,0,NA,0,NA,0,NA,0,NA,16924,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Solvang","Solvang","CA","9R02-039","9R02-91028","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,5,"DR","PT",2,NA,0,NA,8.8436,NA,0,NA,1.3572,NA,0,NA,0,NA,23347,NA,0,NA,0,NA,2640,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3583,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COTA","Saipan","MP","9R08-001","9R08-91045","State Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,34.6093,NA,0,NA,1.8485,NA,0,NA,0,NA,194435,NA,0,NA,0,NA,5618,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10385,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Friends of Elder Citizens-Jackson and Matagorda","Palacios","TX",NA,"6R05-66278","Subsidiary Unit of a Transit Agency, Reporting Separately","Rural Reporter",0,5,"DR","PT",5,NA,0,NA,18.2672,NA,0,NA,1.259,NA,0,NA,0,NA,214384,NA,0,NA,0,NA,11736,NA,0,NA,0,NA,0,NA,0,NA,0,NA,14776,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gates County, dba: Gates County Inter-Regional Transportation System","Gatesville","NC","4R06-061","4R06-40947","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,33.446,NA,0,NA,2.0836,NA,0,NA,0,NA,297101,NA,0,NA,0,NA,8883,NA,0,NA,0,NA,0,NA,0,NA,0,NA,18509,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Prairie du Chien","Prairie Du Chien","WI","5R06-034","5R06-50482","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","PT",5,NA,0,NA,10.7741,NA,0,NA,2.8886,NA,0,NA,0,NA,126984,NA,0,NA,0,NA,11786,NA,0,NA,0,NA,0,NA,0,NA,0,NA,34045,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scotland County, dba: Scotland County Area Transit","Laurinburg","NC","4R06-044","4R06-41028","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","DO",2,NA,0,NA,15.2233,NA,0,NA,3.9543,NA,0,NA,0,NA,26321,NA,0,NA,0,NA,1729,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6837,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madison Voluntary Council on Aging","Tallulah","LA",NA,"6R02-66268","Area Agency on Aging","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,10.6859,NA,0,NA,1.1907,NA,0,NA,0,NA,44838,NA,0,NA,0,NA,4196,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4996,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Municipality of Fajardo","Fajardo","PR","4164","40164","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",85225,5,"MB","DO",2,NA,0,NA,7.3263,NA,0,NA,24.9094,NA,0,NA,0,NA,11810,NA,0,NA,0,NA,1612,NA,0,NA,0,NA,0,NA,0,NA,0,NA,40154,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scotland County, dba: Scotland County Area Transit","Laurinburg","NC","4R06-044","4R06-41028","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",3,NA,0,NA,18.0925,NA,0,NA,2.4757,NA,0,NA,0,NA,116425,NA,0,NA,0,NA,6435,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15931,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paulding County","Dallas","GA","4R03-086","4R03-41190","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,17.2675,NA,0,NA,1.6667,NA,0,NA,0,NA,80035,NA,0,NA,0,NA,4635,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7725,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Lebanon, dba: Lebanon Interneighborhood Express","Lebanon","OR","0R02-024","0R02-00377","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","DO",1,NA,0,NA,7.239,NA,0,NA,3.0348,NA,0,NA,0,NA,12480,NA,0,NA,0,NA,1724,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5232,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Ripon","Ripon","WI","5R06-038","5R06-50290","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","PT",5,NA,0,NA,8.3486,NA,0,NA,2.6234,NA,0,NA,0,NA,98347,NA,0,NA,0,NA,11780,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30904,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ware County","Waycross","GA","4R03-099","4R03-40906","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","PT",5,NA,0,NA,12.0791,NA,0,NA,1.4306,NA,0,NA,0,NA,70385,NA,0,NA,0,NA,5827,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8336,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Municipality of Fajardo","Fajardo","PR","4164","40164","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",85225,5,"DR","DO",3,NA,0,NA,6.888,NA,0,NA,3.6589,NA,0,NA,0,NA,11751,NA,0,NA,0,NA,1706,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6242,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Doniphan County","Troy","KS","7R02-011","7R02-70132","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,57.8911,NA,0,NA,1.7315,NA,0,NA,0,NA,69643,NA,0,NA,0,NA,1203,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2083,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macon County Commission","Tuskegee","AL",NA,"4R01-44949","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,10.6192,NA,0,NA,0.9963,NA,0,NA,0,NA,68568,NA,0,NA,0,NA,6457,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6433,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M-1 Rail, dba: QLINE Detroit","Detroit","MI","5213","50213","Private-Non-Profit Corporation","Full Reporter",3734090,5,"SR","PT",5,NA,5,NA,6.2744,NA,1.5,NA,34.6043,NA,170404,NA,83222,NA,80890,NA,2332,NA,13756,NA,12892,NA,864,NA,83222,NA,80890,NA,13756,NA,12892,NA,446118,NA,669177,NA,6.65,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Kingman, dba: Kingman Area Regional Transit","Kingman","AZ","9R01-007","9R01-91075","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","DO",5,NA,0,NA,13.1307,NA,0,NA,8.0817,NA,0,NA,0,NA,174612,NA,0,NA,0,NA,13298,NA,0,NA,0,NA,0,NA,0,NA,0,NA,107470,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Viroqua","Viroqua","WI","5R06-042","5R06-50266","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","PT",5,NA,0,NA,10.5042,NA,0,NA,3.0209,NA,0,NA,0,NA,170820,NA,0,NA,0,NA,16262,NA,0,NA,0,NA,0,NA,0,NA,0,NA,49126,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macon County Transit","Oglethorpe","GA","4R03-042","4R03-40903","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","PT",5,NA,0,NA,22.711,NA,0,NA,0.9942,NA,0,NA,0,NA,151959,NA,0,NA,0,NA,6691,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6652,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Miami, dba: Cobre Valley Community Transit","Miami","AZ","9R01-013","9R01-91069","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","DO",3,NA,0,NA,10.8075,NA,0,NA,1.5757,NA,0,NA,0,NA,61819,NA,0,NA,0,NA,5720,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9013,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greene County Commission Transit","Greensboro","GA","4R03-021","4R03-41041","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","PT",5,NA,0,NA,18.85,NA,0,NA,1.5657,NA,0,NA,0,NA,155249,NA,0,NA,0,NA,8236,NA,0,NA,0,NA,0,NA,0,NA,0,NA,12895,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Area Referral & Informtn Services for the Elderly","Alexander City","AL","4R01-026","4R01-41188","Private-Non-Profit Corporation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,11.4278,NA,0,NA,2.7617,NA,0,NA,0,NA,39426,NA,0,NA,0,NA,3450,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9528,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Miami, dba: Cobre Valley Community Transit","Miami","AZ","9R01-013","9R01-91069","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",2,NA,0,NA,6.8724,NA,0,NA,1.9057,NA,0,NA,0,NA,14061,NA,0,NA,0,NA,2046,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3899,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senior Information Center York","York","NE","7R04-060","7R04-70223","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,23.9092,NA,0,NA,3.2481,NA,0,NA,0,NA,63694,NA,0,NA,0,NA,2664,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8653,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Logan County","Lincoln","IL","5R01-060","5R01-50411","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,14.963,NA,0,NA,1.9211,NA,0,NA,0,NA,61049,NA,0,NA,0,NA,4080,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7838,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall, City of","Marshall","MI","5R03-050","5R03-50265","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,9.5079,NA,0,NA,2.4164,NA,0,NA,0,NA,63779,NA,0,NA,0,NA,6708,NA,0,NA,0,NA,0,NA,0,NA,0,NA,16209,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Avera St.Anthony's Hospital","Oneill","NE","7R04-031","7R04-70220","Private-Non-Profit Corporation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,18.561,NA,0,NA,4.1628,NA,0,NA,0,NA,47312,NA,0,NA,0,NA,2549,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10611,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SESDAC, Inc, dba: Vermillion Public Transit","Vermillion","SD","8R04-018","8R04-80112","Private-Non-Profit Corporation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,11.8222,NA,0,NA,6.0005,NA,0,NA,0,NA,66500,NA,0,NA,0,NA,5625,NA,0,NA,0,NA,0,NA,0,NA,0,NA,33753,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lac du Flambeau Band of Lake Superior Chippewa Indians","Lac Du Flambeau","WI","5T17","55300","Tribe","Reduced Reporter",0,5,"MB","PT",1,NA,0,NA,22.6068,NA,0,NA,2.6834,NA,0,NA,0,NA,17995,NA,0,NA,0,NA,796,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2136,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crow Tribe of Indians","Crow Agency","MT","8T14","88188","Tribe","Reduced Reporter",0,5,"MB","DO",4,NA,0,NA,32.3893,NA,0,NA,1.4185,NA,0,NA,0,NA,89848,NA,0,NA,0,NA,2774,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3935,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ohkay Owingeh Pueblo","San Juan Pueblo","NM","6T09","66188","Tribe","Reduced Reporter",0,5,"DR","DO",5,NA,0,NA,4.4624,NA,0,NA,1.0737,NA,0,NA,0,NA,19206,NA,0,NA,0,NA,4304,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4621,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hancock County, dba: Hancock County Public Transportation","Carthage","IL","5R01-047","5R01-50385","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,15.5929,NA,0,NA,1.3932,NA,0,NA,0,NA,88786,NA,0,NA,0,NA,5694,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7933,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Watertown NY, dba: CitiBus","Watertown","NY","2215","20215","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",57840,5,"MB","DO",3,NA,0,NA,11.3779,NA,0,NA,10.1799,NA,0,NA,0,NA,113381,NA,0,NA,0,NA,9965,NA,0,NA,0,NA,0,NA,0,NA,0,NA,101443,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lac du Flambeau Band of Lake Superior Chippewa Indians","Lac Du Flambeau","WI","5T17","55300","Tribe","Reduced Reporter",0,5,"MB","DO",1,NA,0,NA,13.8881,NA,0,NA,2.1709,NA,0,NA,0,NA,20721,NA,0,NA,0,NA,1492,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3239,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crow Tribe of Indians","Crow Agency","MT","8T14","88188","Tribe","Reduced Reporter",0,5,"DR","DO",1,NA,0,NA,29.7179,NA,0,NA,0.2571,NA,0,NA,0,NA,8321,NA,0,NA,0,NA,280,NA,0,NA,0,NA,0,NA,0,NA,0,NA,72,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Converse County Aging Services","Douglas","WY","8R05-024","8R05-80216","Private-Non-Profit Corporation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,8.4192,NA,0,NA,3.2132,NA,0,NA,0,NA,38341,NA,0,NA,0,NA,4554,NA,0,NA,0,NA,0,NA,0,NA,0,NA,14633,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kanabec County","Mora","MN","5R04-070","5R04-50297","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,5,"MB","DO",4,NA,0,NA,13.3438,NA,0,NA,3.3245,NA,0,NA,0,NA,87762,NA,0,NA,0,NA,6577,NA,0,NA,0,NA,0,NA,0,NA,0,NA,21865,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Watertown NY, dba: CitiBus","Watertown","NY","2215","20215","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",57840,5,"DR","PT",2,NA,0,NA,9.9246,NA,0,NA,3.2138,NA,0,NA,0,NA,25536,NA,0,NA,0,NA,2573,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8269,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Minot","Minot","ND","8R03-010","8R03-80303","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","DO",5,NA,0,NA,15.2448,NA,0,NA,7.0666,NA,0,NA,0,NA,157921,NA,0,NA,0,NA,10359,NA,0,NA,0,NA,0,NA,0,NA,0,NA,73203,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lac du Flambeau Band of Lake Superior Chippewa Indians","Lac Du Flambeau","WI","5T17","55300","Tribe","Reduced Reporter",0,5,"DR","PT",2,NA,0,NA,15.3393,NA,0,NA,3.6683,NA,0,NA,0,NA,28071,NA,0,NA,0,NA,1830,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6713,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Lebanon, dba: Lebanon Interneighborhood Express","Lebanon","OR","0R02-024","0R02-00377","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",4,NA,0,NA,8.5974,NA,0,NA,3.639,NA,0,NA,0,NA,35387,NA,0,NA,0,NA,4116,NA,0,NA,0,NA,0,NA,0,NA,0,NA,14978,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Landry Parish Community Action Agency","Opelousas","LA","6R02-021","6R02-60231","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,13.3846,NA,0,NA,1.0602,NA,0,NA,0,NA,56001,NA,0,NA,0,NA,4184,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4436,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kanabec County","Mora","MN","5R04-070","5R04-50297","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,5,"DR","DO",1,NA,0,NA,11.9082,NA,0,NA,3.1507,NA,0,NA,0,NA,12718,NA,0,NA,0,NA,1068,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3365,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lassen Transit Service Agency","Susanville","CA","9R02-021","9R02-91098","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"MB","PT",1,NA,0,NA,15.233,NA,0,NA,11.8234,NA,0,NA,0,NA,52097,NA,0,NA,0,NA,3420,NA,0,NA,0,NA,0,NA,0,NA,0,NA,40436,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lac du Flambeau Band of Lake Superior Chippewa Indians","Lac Du Flambeau","WI","5T17","55300","Tribe","Reduced Reporter",0,5,"DR","DO",1,NA,0,NA,13.9006,NA,0,NA,3.5722,NA,0,NA,0,NA,32430,NA,0,NA,0,NA,2333,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8334,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Columbus Transit","Columbus","NE","7R04-046","7R04-70214","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,9.9821,NA,0,NA,3.0315,NA,0,NA,0,NA,23438,NA,0,NA,0,NA,2348,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7118,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Helping Hands Agency, Inc., dba: Express","Page","AZ","9R01-017","9R01-91016","Private-Non-Profit Corporation","Rural Reporter",0,5,"MB","DO",5,NA,0,NA,23.9825,NA,0,NA,1.6774,NA,0,NA,0,NA,249106,NA,0,NA,0,NA,10387,NA,0,NA,0,NA,0,NA,0,NA,0,NA,17423,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lassen Transit Service Agency","Susanville","CA","9R02-021","9R02-91098","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","PT",1,NA,0,NA,13.4889,NA,0,NA,18.4654,NA,0,NA,0,NA,11506,NA,0,NA,0,NA,853,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15751,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson County","Jefferson","GA","4R03-009","4R03-41154","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","DO",5,NA,0,NA,25.6783,NA,0,NA,1.8054,NA,0,NA,0,NA,93161,NA,0,NA,0,NA,3628,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6550,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Shawano","Shawano","WI","5R06-040","5R06-50220","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,5,"DR","PT",5,NA,0,NA,9.6224,NA,0,NA,2.2574,NA,0,NA,0,NA,122012,NA,0,NA,0,NA,12680,NA,0,NA,0,NA,0,NA,0,NA,0,NA,28624,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
