"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"City of Bettendorf, dba: Bettendorf Transit System","Bettendorf","IA","7007","70007","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",280051,7,"MB","PT",3,NA,0.3029,NA,0.0243,NA,50.6024,NA,4.0595,NA,12.4652,NA,0,NA,NA,1633,NA,67200,NA,5391,NA,1328,NA,0,NA,23932,NA,"No",NA,NA,NA,NA,NA,NA
"Basin Transit Association","Roosevelt","UT","8R06-005","8R06-80260","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"DR","DO",3,NA,1.4605,NA,0.083,NA,26.1396,NA,1.486,NA,17.591,NA,0,NA,NA,5953,NA,71701,NA,4076,NA,2743,NA,0,NA,51742,NA,"No",NA,NA,NA,NA,NA,NA
"City of Winchester","Winchester","VA","3099","30099","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",69449,7,"DR","DO",3,NA,0.5003,NA,0.0407,NA,37.9961,NA,3.0927,NA,12.2856,NA,0,NA,NA,7542,NA,185193,NA,15074,NA,4874,NA,0,NA,40371,NA,"No",NA,NA,NA,NA,NA,NA
"City of Folsom","Folsom","CA","9220","90220","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",1723634,7,"DR","DO",3,NA,0,NA,0,NA,164.0778,NA,2.8435,NA,57.703,NA,0,NA,NA,0,NA,767392,NA,13299,NA,4677,NA,0,NA,58323,NA,"No",NA,NA,NA,NA,NA,NA
"Montgomery County","Fonda","NY","2R02-057","2R02-20952","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"MB","PT",3,NA,0.9972,NA,0.0437,NA,96.6214,NA,4.2308,NA,22.8375,NA,0,NA,NA,12758,NA,292183,NA,12794,NA,3024,NA,0,NA,76080,NA,"No",NA,NA,NA,NA,NA,NA
"Southern Colorado Community Action Agency, Inc.","Ignacio","CO","8R01-050","8R01-80189","Private-Non-Profit Corporation","Rural Reporter",0,7,"MB","DO",3,NA,2.4392,NA,0.0867,NA,60.9189,NA,2.1665,NA,28.118,NA,0,NA,NA,28019,NA,322992,NA,11487,NA,5302,NA,0,NA,147506,NA,"No",NA,NA,NA,NA,NA,NA
"Lower Savannah COG","Aiken","SC","4156","40156","MPO, COG or Other Planning Agency","Reduced Reporter",386787,7,"MB","PT",3,NA,0.9555,NA,0.0579,NA,64.5702,NA,3.9151,NA,16.4928,NA,0,NA,NA,25719,NA,443920,NA,26916,NA,6875,NA,0,NA,123322,NA,"No",NA,NA,NA,NA,NA,NA
"City of Show Low, dba: Four Seasons Connection","Show Low","AZ","9R01-003","9R01-91001","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"CB","PT",3,NA,0.8924,NA,0.0593,NA,68.0226,NA,4.5194,NA,15.0513,NA,0,NA,NA,12486,NA,210598,NA,13992,NA,3096,NA,0,NA,91975,NA,"No",NA,NA,NA,NA,NA,NA
"City of Sandy","Sandy","OR","0R02-017","0R02-00389","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"CB","PT",3,NA,0.733,NA,0.0905,NA,88.5103,NA,10.9289,NA,8.0987,NA,0,NA,NA,81243,NA,897583,NA,110830,NA,10141,NA,0,NA,250273,NA,"No",NA,NA,NA,NA,NA,NA
"Wahkiakum County Health & Human Services","Cathlamet","WA","0R03-056","0R03-00371","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,7,"DR","DO",3,NA,0,NA,0,NA,50.1351,NA,0.9644,NA,51.986,NA,0,NA,NA,0,NA,129549,NA,2492,NA,2584,NA,0,NA,50680,NA,"No",NA,NA,NA,NA,NA,NA
"City of Miramar , dba: Public Works Department","Miramar","FL",NA,"40241","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5502379,7,"DR","DO",3,NA,0,NA,0,NA,333.3824,NA,3.5294,NA,94.4583,NA,0,NA,NA,0,NA,11335,NA,120,NA,34,NA,0,NA,540,NA,"No",NA,NA,NA,NA,NA,NA
"City of Dodge City","Dodge City","KS","7R02-097","7R02-70139","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"MB","DO",3,NA,0.7001,NA,0.0541,NA,43.8749,NA,3.3924,NA,12.9334,NA,0,NA,NA,21306,NA,393602,NA,30433,NA,8971,NA,0,NA,143990,NA,"No",NA,NA,NA,NA,NA,NA
"City of Sandy","Sandy","OR","0R02-017","0R02-00389","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"DR","PT",3,NA,0.4938,NA,0.0185,NA,73.214,NA,2.7384,NA,26.7357,NA,0,NA,NA,7223,NA,391036,NA,14626,NA,5341,NA,0,NA,85547,NA,"No",NA,NA,NA,NA,NA,NA
"City of Bettendorf, dba: Bettendorf Transit System","Bettendorf","IA","7007","70007","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",280051,7,"MB","DO",3,NA,0.5601,NA,0.045,NA,92.1184,NA,7.3975,NA,12.4526,NA,0,NA,NA,39976,NA,888758,NA,71371,NA,9648,NA,0,NA,189846,NA,"No",NA,NA,NA,NA,NA,NA
"Muckleshoot Indian Tribe","Auburn","WA",NA,"407","Tribe","Reduced Reporter",3059393,7,"DR","DO",3,NA,0,NA,0,NA,103.5207,NA,0.7112,NA,145.5655,NA,0,NA,NA,0,NA,179919,NA,1236,NA,1738,NA,0,NA,43454,NA,"No",NA,NA,NA,NA,NA,NA
"City of Bristol Tennessee, dba: Bristol Tennessee Transit System","Bristol","TN","4055","40055","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",69501,7,"MB","DO",3,NA,0.3409,NA,0.04,NA,55.5138,NA,6.5084,NA,8.5296,NA,0,NA,NA,15901,NA,397812,NA,46639,NA,7166,NA,0,NA,92055,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Humacao","Humacao","PR","4126","40126","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",2148346,7,"MB","DO",3,NA,0,NA,0,NA,64.2277,NA,17.9225,NA,3.5836,NA,0,NA,NA,0,NA,82083,NA,22905,NA,1278,NA,0,NA,5448,NA,"No",NA,NA,NA,NA,NA,NA
"Lower Columbia Community Action Council","Longview","WA","0R03-004","0R03-00368","Private-Non-Profit Corporation","Rural Reporter",0,7,"CB","DO",2,NA,1.9007,NA,0.1233,NA,92.2201,NA,5.9831,NA,15.4135,NA,0,NA,NA,40348,NA,327197,NA,21228,NA,3548,NA,0,NA,122369,NA,"No",NA,NA,NA,NA,NA,NA
"Klamath Tribes","Chiloquin","OR","0T10","10","Tribe","Reduced Reporter",0,7,"CB","DO",2,NA,0,NA,0,NA,74.4569,NA,3.2284,NA,23.0628,NA,0,NA,NA,0,NA,271172,NA,11758,NA,3642,NA,0,NA,85129,NA,"No",NA,NA,NA,NA,NA,NA
"Coeur d'Alene Tribe, dba: Citylink Transit","Worley","ID","53","53","Tribe","Reduced Reporter",98378,7,"DR","DO",2,NA,0,NA,0,NA,79.2984,NA,3.8302,NA,20.7032,NA,0,NA,NA,0,NA,154156,NA,7446,NA,1944,NA,0,NA,62858,NA,"No",NA,NA,NA,NA,NA,NA
"City of Deerfield Beach, dba: Northeast Focal Point","Deerfield Beach","FL",NA,"40239","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5502379,7,"MB","DO",2,NA,0,NA,0,NA,59.6187,NA,12.6315,NA,4.7198,NA,0,NA,NA,0,NA,237521,NA,50324,NA,3984,NA,0,NA,52690,NA,"No",NA,NA,NA,NA,NA,NA
"Rusk County Transit Commission","Ladysmith","WI","5R06-006","5R06-50295","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,7,"MB","DO",2,NA,1.5418,NA,0.0863,NA,72.1019,NA,4.0366,NA,17.8619,NA,0,NA,NA,35177,NA,407520,NA,22815,NA,5652,NA,0,NA,77751,NA,"No",NA,NA,NA,NA,NA,NA
"Advance Transit, Inc. NH","Wilder","VT","1R04-001","1R06-10137","Private-Non-Profit Corporation","Rural Reporter",0,7,"DR","DO",2,NA,0,NA,0,NA,63.8037,NA,1.7106,NA,37.299,NA,0,NA,NA,0,NA,69227,NA,1856,NA,1085,NA,0,NA,12679,NA,"No",NA,NA,NA,NA,NA,NA
"City Of Burlington, dba: Link Transit","Burlington","NC",NA,"40252","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",119911,7,"DR","PT",2,NA,2.0707,NA,0.0417,NA,66.219,NA,1.3332,NA,49.6679,NA,0,NA,NA,9378,NA,224946,NA,4529,NA,3397,NA,0,NA,39848,NA,"No",NA,NA,NA,NA,NA,NA
"City of Lake Charles, dba: Lake Charles Transit System","Lake Charles","LA","6023","60023","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",143440,7,"DR","DO",2,NA,1,NA,0.0065,NA,191.2823,NA,1.2449,NA,153.6499,NA,0,NA,NA,5027,NA,772398,NA,5027,NA,4038,NA,0,NA,50012,NA,"No",NA,NA,NA,NA,NA,NA
"City of Compton  , dba: Compton Renaissance Transit Service","Compton","CA",NA,"90260","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,7,"DR","DO",2,NA,0.3324,NA,0.0175,NA,84.4223,NA,4.4401,NA,19.0134,NA,0,NA,NA,1985,NA,113548,NA,5972,NA,1345,NA,0,NA,21230,NA,"No",NA,NA,NA,NA,NA,NA
"City of Douglas","Douglas","AZ","9R01-038","9R01-91052","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"DR","DO",2,NA,0,NA,0,NA,23.7164,NA,3.9342,NA,6.0283,NA,0,NA,NA,0,NA,50089,NA,8309,NA,2112,NA,0,NA,18714,NA,"No",NA,NA,NA,NA,NA,NA
"Southwestern Community Services Transportation","Claremont","NH",NA,"1R04-11156","Private-Non-Profit Corporation","Rural Reporter",0,7,"DR","DO",2,NA,0.9917,NA,0.0642,NA,99.9184,NA,6.4732,NA,15.4357,NA,0,NA,NA,2754,NA,42865,NA,2777,NA,429,NA,0,NA,8337,NA,"No",NA,NA,NA,NA,NA,NA
"City of Stevens Point","Stevens Point","WI","5R06-041","5R06-50359","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"DR","DO",2,NA,7.9753,NA,0.1913,NA,81.0043,NA,1.9425,NA,41.7001,NA,0,NA,NA,90057,NA,470878,NA,11292,NA,5813,NA,0,NA,71900,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Juncos","Juncos","PR","4165","40165","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",2148346,7,"DR","DO",2,NA,0,NA,0,NA,145.7085,NA,2.0611,NA,70.6935,NA,0,NA,NA,0,NA,92962,NA,1315,NA,638,NA,0,NA,5595,NA,"No",NA,NA,NA,NA,NA,NA
"Lyon County Area Transportation","Emporia","KS","7R02-022","7R02-70248","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"MB","DO",2,NA,0.4667,NA,0.0506,NA,37.7414,NA,4.0883,NA,9.2316,NA,0,NA,NA,9143,NA,180857,NA,19591,NA,4792,NA,0,NA,60451,NA,"No",NA,NA,NA,NA,NA,NA
"City of Suffolk, dba: Suffolk Transit","Suffolk","VA",NA,"30198","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",1439666,7,"DR","PT",1,NA,2.9783,NA,0.0621,NA,58.1576,NA,1.213,NA,47.9439,NA,0,NA,NA,3714,NA,59786,NA,1247,NA,1028,NA,0,NA,6986,NA,"No",NA,NA,NA,NA,NA,NA
"Amsterdam Transportation Department","Amsterdam","NY","2R02-002","2R02-20970","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"CB","DO",1,NA,1.6802,NA,0.0739,NA,60.0629,NA,2.6419,NA,22.7345,NA,0,NA,NA,7835,NA,106011,NA,4663,NA,1765,NA,0,NA,35331,NA,"No",NA,NA,NA,NA,NA,NA
"City of Bell","Bell","CA",NA,"90252","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,7,"DR","PT",1,NA,0,NA,0,NA,43.7651,NA,1.6423,NA,26.6487,NA,0,NA,NA,0,NA,78427,NA,2943,NA,1792,NA,0,NA,10366,NA,"No",NA,NA,NA,NA,NA,NA
"Kanabec County","Mora","MN","5R04-070","5R04-50297","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,7,"DR","DO",1,NA,0.8619,NA,0.0598,NA,112.8494,NA,7.8301,NA,14.4122,NA,0,NA,NA,1748,NA,29228,NA,2028,NA,259,NA,0,NA,1561,NA,"No",NA,NA,NA,NA,NA,NA
"City of Bettendorf, dba: Bettendorf Transit System","Bettendorf","IA","7007","70007","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",280051,7,"DR","PT",1,NA,1.5296,NA,0.0877,NA,43.8719,NA,2.5157,NA,17.4395,NA,0,NA,NA,12044,NA,137319,NA,7874,NA,3130,NA,0,NA,42173,NA,"No",NA,NA,NA,NA,NA,NA
"Sault Ste. Marie Tribe of Chippewa Indians","Sault Ste. Marie","MI",NA,"50523","Tribe","Reduced Reporter",0,7,"MB","DO",1,NA,0,NA,0,NA,59.4983,NA,3.9871,NA,14.9226,NA,0,NA,NA,0,NA,207887,NA,13931,NA,3494,NA,0,NA,50112,"W","Yes",NA,NA,NA,NA,NA,NA
"City of Maple Grove","Maple Grove","MN","5220","50517","City, County or Local Government Unit or Department of Transportation","Full Reporter",2650890,7,"MB","PT",1,NA,0,NA,0,NA,819.7514,NA,12.5889,NA,65.1171,NA,18.6049,NA,NA,0,NA,139013,NA,9064,NA,720,NA,31724,NA,13817,NA,"No",NA,NA,NA,NA,NA,NA
"Big Rapids Dial-A-Ride","Big Rapids","MI","5R03-014","5R03-50437","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"MB","DO",1,NA,0,NA,0,NA,57.7928,NA,32.6616,NA,1.7694,NA,0,NA,NA,0,NA,111020,NA,62743,NA,1921,NA,0,NA,25982,NA,"No",NA,NA,NA,NA,NA,NA
"Southern Colorado Community Action Agency, Inc.","Ignacio","CO","8R01-050","8R01-80189","Private-Non-Profit Corporation","Rural Reporter",0,7,"CB","DO",1,NA,21.7872,NA,0.2865,NA,117.7297,NA,1.5479,NA,76.0556,NA,0,NA,NA,124514,NA,434658,NA,5715,NA,3692,NA,0,NA,137648,NA,"No",NA,NA,NA,NA,NA,NA
"City of Bell","Bell","CA",NA,"90252","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,7,"MB","PT",1,NA,0.4991,NA,0.1128,NA,57.6048,NA,13.0251,NA,4.4226,NA,0,NA,NA,21516,NA,190672,NA,43113,NA,3310,NA,0,NA,33467,NA,"No",NA,NA,NA,NA,NA,NA
"City of Sandy","Sandy","OR","0R02-017","0R02-00389","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,7,"MB","PT",1,NA,0,NA,0,NA,71.0212,NA,5.7143,NA,12.4287,NA,0,NA,NA,0,NA,53692,NA,4320,NA,756,NA,0,NA,11222,NA,"No",NA,NA,NA,NA,NA,NA
"St Martin Council on Aging","Breaux Bridge","LA","6R02-022","6R02-60195","Area Agency on Aging","Rural Reporter",0,6,"DR","DO",6,NA,0.5847,NA,0.0243,NA,53.9183,NA,2.2365,NA,24.1083,NA,0,NA,NA,5983,NA,246676,NA,10232,NA,4575,NA,0,NA,98280,NA,"No",NA,NA,NA,NA,NA,NA
"Iberville Sheriff's Office","Plaquemine","LA",NA,"6R02-66267","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,0,NA,0,NA,36.6421,NA,0.7018,NA,52.2097,NA,0,NA,NA,0,NA,487743,NA,9342,NA,13311,NA,0,NA,174653,NA,"No",NA,NA,NA,NA,NA,NA
"Cody Council on Aging, Inc.","Cody","WY","8R05-054","8R05-80264","Private-Non-Profit Corporation","Rural Reporter",0,6,"DR","DO",6,NA,0.184,NA,0.0195,NA,10.2013,NA,1.0833,NA,9.4169,NA,0,NA,NA,2434,NA,124538,NA,13225,NA,12208,NA,0,NA,68712,NA,"No",NA,NA,NA,NA,NA,NA
"Lake County Council on Aging","Ronan","MT","8R02-027","8R02-80184","Private-Non-Profit Corporation","Rural Reporter",0,6,"DR","DO",6,NA,1.705,NA,0.0882,NA,40.9884,NA,2.1213,NA,19.3227,NA,0,NA,NA,9664,NA,109521,NA,5668,NA,2672,NA,0,NA,77610,NA,"No",NA,NA,NA,NA,NA,NA
"Red River Council on Aging","Coushatta","LA","6R02-019","6R02-60154","Area Agency on Aging","Rural Reporter",0,6,"DR","DO",6,NA,0.7979,NA,0.0387,NA,55.1952,NA,2.675,NA,20.634,NA,0,NA,NA,8234,NA,212943,NA,10320,NA,3858,NA,0,NA,86090,NA,"No",NA,NA,NA,NA,NA,NA
"Claiborne Parish Police Jury OCS","Homer","LA","6R02-009","6R02-60234","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,1.6285,NA,0.0342,NA,46.2966,NA,0.971,NA,47.6793,NA,0,NA,NA,8343,NA,244261,NA,5123,NA,5276,NA,0,NA,102009,NA,"No",NA,NA,NA,NA,NA,NA
"Grundy County","Morris","IL","5R01-009","5R01-50253","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,2.9567,NA,0.0912,NA,58.3288,NA,1.7984,NA,32.4339,NA,0,NA,NA,49557,NA,543624,NA,16761,NA,9320,NA,0,NA,194604,NA,"No",NA,NA,NA,NA,NA,NA
"Midland Area Agency","Hastings","NE","7R04-011","7R04-70073","Area Agency on Aging","Rural Reporter",0,6,"DR","DO",6,NA,1.4622,NA,0.065,NA,69.2746,NA,3.0782,NA,22.5048,NA,0,NA,NA,12603,NA,193969,NA,8619,NA,2800,NA,0,NA,76529,NA,"No",NA,NA,NA,NA,NA,NA
"Coweta County","Newnan","GA","4R03-115","4R03-41133","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,0.6664,NA,0.0566,NA,27.4365,NA,2.3291,NA,11.78,NA,0,NA,NA,22735,NA,401863,NA,34114,NA,14647,NA,0,NA,232833,NA,"No",NA,NA,NA,NA,NA,NA
"Avera St.Anthony's Hospital","O Neill","NE","7R04-031","7R04-70220","Private-Non-Profit Corporation","Rural Reporter",0,6,"DR","DO",6,NA,1.8928,NA,0.1438,NA,51.3674,NA,3.9023,NA,13.1635,NA,0,NA,NA,26900,NA,187080,NA,14212,NA,3642,NA,0,NA,58981,NA,"No",NA,NA,NA,NA,NA,NA
"Gates County","Gatesville","NC","4R06-061","4R06-40947","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,0.4546,NA,0.0243,NA,36.6262,NA,1.9589,NA,18.6969,NA,0,NA,NA,10022,NA,412191,NA,22046,NA,11254,NA,0,NA,340449,NA,"No",NA,NA,NA,NA,NA,NA
"Iosco Transit Corporation","East Tawas","MI","5R03-041","5R03-50217","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,2.6105,NA,0.1787,NA,53.7961,NA,3.6824,NA,14.6088,NA,0,NA,NA,90787,NA,508050,NA,34777,NA,9444,NA,0,NA,199786,NA,"No",NA,NA,NA,NA,NA,NA
"Pueblo of Santa Ana","Santa Ana Pueblo","NM","6T11","66152","Tribe","Reduced Reporter",0,6,"MB","DO",6,NA,0,NA,0,NA,45.2025,NA,8.6383,NA,5.2328,NA,0,NA,NA,0,NA,300687,NA,57462,NA,6652,NA,0,NA,79929,NA,"No",NA,NA,NA,NA,NA,NA
"Devils Lake Transit  (Senior Meals & Services)","Devils Lake","ND","8R03-040","8R03-80122","Private-Non-Profit Corporation","Rural Reporter",0,6,"DR","DO",6,NA,1.5802,NA,0.1465,NA,39.8574,NA,3.6963,NA,10.7831,NA,0,NA,NA,45172,NA,308257,NA,28587,NA,7734,NA,0,NA,51138,NA,"No",NA,NA,NA,NA,NA,NA
"Interurban Transit Authority","Douglas","MI","5R03-038","5R03-50495","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,6,"DR","DO",6,NA,0.8861,NA,0.0723,NA,66.3851,NA,5.4165,NA,12.2561,NA,0,NA,NA,58110,NA,803791,NA,65583,NA,12108,NA,0,NA,156006,NA,"No",NA,NA,NA,NA,NA,NA
"Leprechaun Lines, Inc.","Newburgh","NY","2179","20179","Private Provider Reporting on Behalf of a Public Entity","Reduced Reporter",423566,6,"CB","DO",6,NA,5.0136,NA,0.1003,NA,103.1201,NA,2.0633,NA,49.9786,NA,0,NA,NA,154309,NA,1538242,NA,30778,NA,14917,NA,0,NA,367540,NA,"No",NA,NA,NA,NA,NA,NA
"Liberty Place, Inc.","Whitehall","MT","8R02-042","8R02-80144","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,0,NA,0,NA,77.3265,NA,19.8187,NA,3.9017,NA,0,NA,NA,0,NA,128362,NA,32899,NA,1660,NA,0,NA,41005,NA,"No",NA,NA,NA,NA,NA,NA
"City of Waupaca","Waupaca","WI","5R06-045","5R06-50336","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","PT",6,NA,3.3822,NA,0.3921,NA,27.6219,NA,3.2023,NA,8.6256,NA,0,NA,NA,182078,NA,464351,NA,53834,NA,16811,NA,0,NA,180953,NA,"No",NA,NA,NA,NA,NA,NA
"Ben HIll","Fitzgerald","GA",NA,"4R03-44937","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,1.1229,NA,0.0411,NA,32.8287,NA,1.2027,NA,27.2957,NA,0,NA,NA,19468,NA,473225,NA,17337,NA,14415,NA,0,NA,286922,NA,"No",NA,NA,NA,NA,NA,NA
"Fulton County","Lewistown","IL","5R01-031","5R01-50304","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,0.4244,NA,0.0284,NA,103.261,NA,6.9179,NA,14.9265,NA,0,NA,NA,10877,NA,382582,NA,25631,NA,3705,NA,0,NA,74555,NA,"No",NA,NA,NA,NA,NA,NA
"Crisp County Transit","Cordele","GA","4R03-055","4R03-40912","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,0.383,NA,0.0165,NA,37.4857,NA,1.6099,NA,23.2852,NA,0,NA,NA,7800,NA,474156,NA,20363,NA,12649,NA,0,NA,215343,NA,"No",NA,NA,NA,NA,NA,NA
"Adrian Dial-A-Ride","Adrian","MI","5R03-002","5R03-50323","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","PT",6,NA,1.2762,NA,0.2011,NA,34.2958,NA,5.4046,NA,6.3456,NA,0,NA,NA,77100,NA,383358,NA,60413,NA,11178,NA,0,NA,107145,NA,"No",NA,NA,NA,NA,NA,NA
"Vermilion Council on Aging","Abbeville","LA","6R02-027","6R02-60211","Area Agency on Aging","Rural Reporter",0,6,"DR","DO",6,NA,1.3294,NA,0.0554,NA,33.4536,NA,1.3945,NA,23.9904,NA,0,NA,NA,9432,NA,170212,NA,7095,NA,5088,NA,0,NA,72007,NA,"No",NA,NA,NA,NA,NA,NA
"Yates County","Penn Yan","NY",NA,"2R02-21000","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"MB","DO",6,NA,0.0594,NA,0.0037,NA,97.5488,NA,5.996,NA,16.269,NA,0,NA,NA,2393,NA,655235,NA,40275,NA,6717,NA,0,NA,168321,NA,"No",NA,NA,NA,NA,NA,NA
"Liberty County Council on Aging","Chester","MT","8R02-015","8R02-80134","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,0,NA,0,NA,48.1496,NA,3.7894,NA,12.7065,NA,0,NA,NA,0,NA,146760,NA,11550,NA,3048,NA,0,NA,32977,NA,"No",NA,NA,NA,NA,NA,NA
"St Lawrence County","Canton","NY","2R02-038","2R02-20991","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"MB","PT",6,NA,1.395,NA,0.0697,NA,54.4318,NA,2.7214,NA,20.0017,NA,0,NA,NA,71035,NA,1018528,NA,50922,NA,18712,NA,0,NA,583192,NA,"No",NA,NA,NA,NA,NA,NA
"Cook County Transit","Adel","GA","4R03-054","4R03-40964","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,0.3897,NA,0.0241,NA,26.838,NA,1.6624,NA,16.1441,NA,0,NA,NA,9325,NA,386280,NA,23927,NA,14393,NA,0,NA,290349,NA,"No",NA,NA,NA,NA,NA,NA
"Gogebic County Transit","Ironwood","MI","5R03-031","5R03-50455","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,6,"DR","DO",6,NA,2.0195,NA,0.0852,NA,66.6401,NA,2.8116,NA,23.7015,NA,0,NA,NA,47718,NA,560043,NA,23629,NA,8404,NA,0,NA,93743,NA,"No",NA,NA,NA,NA,NA,NA
"Golden Spread Rural Frontier Coalition","Clayton","NM","6R03-009","6R03-60244","Private-Non-Profit Corporation","Rural Reporter",0,6,"DR","DO",6,NA,1.5816,NA,0.0609,NA,31.9339,NA,1.2287,NA,25.9898,NA,0,NA,NA,14513,NA,238482,NA,9176,NA,7468,NA,0,NA,83633,NA,"No",NA,NA,NA,NA,NA,NA
"Salt River Pima-Maricopa Indian Community, dba: Salt River Transit","Scottsdale","AZ","9T23","99376","Tribe","Reduced Reporter",0,6,"DR","DO",6,NA,0.6856,NA,0.0224,NA,61.1215,NA,1.9943,NA,30.648,NA,0,NA,NA,16809,NA,751366,NA,24516,NA,12293,NA,0,NA,178408,NA,"No",NA,NA,NA,NA,NA,NA
"Southeast Missouri State University","Cape Girardeau","MO","7050","70050","University","Reduced Reporter",52900,6,"MB","DO",6,NA,0,NA,0,NA,29.4864,NA,34.2463,NA,0.861,NA,0,NA,NA,0,NA,289586,NA,336333,NA,9821,NA,0,NA,92518,NA,"No",NA,NA,NA,NA,NA,NA
"City of Azusa","Azusa","CA",NA,"90250","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,6,"DR","DO",6,NA,0.4211,NA,0.0139,NA,105.9272,NA,3.4978,NA,30.2838,NA,0,NA,NA,14875,NA,1069653,NA,35321,NA,10098,NA,0,NA,95307,NA,"No",NA,NA,NA,NA,NA,NA
"St. Helena Council on Aging","Greensburg","LA",NA,"6R02-66273","Area Agency on Aging","Rural Reporter",0,6,"DR","DO",6,NA,0.7323,NA,0.0413,NA,28.5043,NA,1.6085,NA,17.7215,NA,0,NA,NA,7602,NA,183967,NA,10381,NA,6454,NA,0,NA,117518,NA,"No",NA,NA,NA,NA,NA,NA
"Escambia County Commission","Brewton","AL","4R01-012","4R01-40926","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,6,"DR","DO",6,NA,1.3526,NA,0.1349,NA,44.1541,NA,4.4044,NA,10.025,NA,0,NA,NA,37727,NA,279628,NA,27893,NA,6333,NA,0,NA,62552,NA,"No",NA,NA,NA,NA,NA,NA
